Game result,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
2nd (66),3:42,0,-5,2,3,18,48,0,0,2,0,9,6,0,3,no,14,4,9,0,1,2,2,0
3rd (63),2:26,16,-1,7,7,17,0,4,13,2,0,2,12,16,7,no,11,4,0,2,2,4,4,0
4th (60),2:51,10,-2,11,10,8,0,8,15,3,0,0,10,8,4,no,12,1,0,2,2,4,4,2
5th (60),3:22,18,0,3,7,9,1,3,19,3,0,1,3,3,9,no,13,2,1,2,5,3,2,0
6th (51),2:16,4,-3,4,5,28,0,5,8,3,1,2,2,0,3,no,10,6,0,0,2,4,2,0
7th (42),3:14,5,-3,4,20,11,0,5,0,4,0,1,3,6,6,no,8,3,0,0,2,5,4,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),3:42,16,-2,2,7,14,0,2,19,2,0,1,22,19,9,no,11,3,0,3,3,2,4,1
2nd (57),5:15,3,-3,2,3,18,31,3,0,3,1,5,18,12,2,no,9,4,6,0,1,2,1,2
3rd (56),3:18,10,-2,5,20,23,0,0,0,4,0,3,8,19,8,no,8,5,0,0,3,4,2,0
4th (49),6:20,7,-3,6,3,11,21,4,0,3,0,1,24,18,4,no,14,2,6,0,2,4,3,1
5th (49),5:15,4,-4,4,10,8,9,3,15,3,0,2,15,6,6,no,12,1,3,2,3,3,3,0
5th (49),2:59,9,-3,4,5,16,0,4,14,3,0,0,6,15,8,no,10,3,0,1,4,1,4,2
7th (41),4:54,10,-2,2,7,3,16,0,5,3,1,0,5,9,7,no,13,1,3,2,4,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (67),3:37,0,-6,2,3,0,62,6,0,3,0,6,16,4,0,no,9,0,10,0,0,3,1,3
2nd (66),2:24,13,-1,6,20,11,0,9,8,4,0,0,16,11,5,no,8,2,0,1,3,3,5,0
3rd (63),2:47,13,-1,4,7,31,0,0,9,3,0,2,2,14,8,no,13,7,0,1,4,1,2,0
4th (54),3:09,0,-4,5,10,11,10,6,16,3,0,1,10,0,0,no,12,3,3,2,0,3,2,2
5th (52),3:07,10,-2,4,10,15,0,5,10,3,0,3,4,10,9,yes,3,3,0,1,3,5,3,0
6th (48),3:27,5,-3,9,3,15,5,0,14,3,0,2,5,20,7,no,14,2,3,2,3,3,4,1
7th (47),2:32,10,0,4,10,11,0,6,6,3,0,2,8,2,7,yes,4,3,0,1,3,5,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),2:48,17,0,5,5,16,0,5,13,3,0,2,15,12,8,no,10,3,0,1,4,5,2,0
2nd (59),5:00,16,-1,5,7,19,1,3,9,3,0,2,7,7,7,no,13,3,1,1,3,5,2,0
3rd (54),4:29,1,-4,3,20,18,0,7,9,4,0,0,15,13,1,no,8,3,0,1,1,5,3,1
4th (52),2:57,17,0,5,7,23,0,0,0,2,1,3,8,13,10,no,11,5,0,0,4,0,5,1
5th (46),2:48,1,-4,7,3,14,9,9,7,3,1,2,8,12,1,no,9,3,2,1,1,4,2,3
6th (46),4:20,8,-4,2,3,8,13,0,16,3,2,6,8,2,7,no,14,3,5,2,3,1,1,1
7th (41),5:54,0,-5,4,10,12,10,0,10,3,0,1,7,9,6,yes,5,3,3,1,2,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (69),4:23,12,-1,6,10,15,0,7,20,3,0,2,15,6,5,no,12,3,0,2,3,4,3,0
2nd (57),3:20,13,-1,1,3,20,18,3,0,1,0,3,14,11,5,no,9,5,5,0,2,3,2,0
3rd (55),3:24,8,-4,9,5,20,0,9,8,3,1,1,5,21,7,no,10,3,0,0,3,2,3,3
4th (50),5:20,0,-4,5,3,9,34,3,0,3,1,3,13,9,2,no,14,2,6,1,1,5,0,2
5th (47),4:42,11,-1,5,7,8,0,0,17,2,0,0,14,8,12,no,11,1,0,2,4,2,4,3
6th (47),4:13,9,-1,4,15,0,4,6,10,3,0,1,9,10,6,yes,1,0,2,2,3,4,3,1
7th (46),4:00,1,-4,5,7,37,0,0,0,3,1,3,8,13,4,no,13,8,0,0,2,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (75),3:30,0,-5,7,5,4,64,0,0,2,0,6,10,24,0,no,12,1,10,1,0,0,3,1
2nd (59),3:43,16,0,9,7,9,0,12,6,2,1,2,10,5,6,no,11,2,0,1,2,8,2,0
3rd (52),4:14,8,-3,1,13,26,0,0,7,3,0,3,16,12,7,no,8,4,0,1,3,5,1,1
4th (50),5:32,12,-2,4,3,20,0,0,13,2,1,0,12,14,10,no,14,4,0,2,5,2,3,1
5th (49),2:13,0,-5,5,5,27,0,7,10,2,0,1,5,14,4,no,10,6,0,1,2,2,3,2
6th (43),3:38,15,-1,5,10,11,0,3,0,3,1,0,14,12,13,yes,6,3,0,0,6,2,2,1
7th (40),3:52,9,-2,0,3,15,10,0,5,3,3,2,18,4,4,no,9,4,2,1,2,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (70),2:23,18,0,7,7,14,0,7,17,2,0,2,4,8,7,no,11,3,0,2,3,5,2,1
2nd (62),2:34,8,-3,1,7,29,0,0,20,3,0,3,7,8,5,no,13,7,0,2,2,2,2,0
3rd (60),3:32,9,-3,2,3,21,18,0,10,2,0,3,16,8,3,no,14,3,5,1,2,2,4,1
4th (60),3:03,18,0,1,15,5,0,6,15,3,0,1,14,10,7,yes,1,1,0,2,4,2,3,3
5th (58),4:15,0,-4,6,5,31,0,12,8,3,0,2,10,5,0,no,10,6,0,0,0,6,3,0
6th (55),2:40,0,-6,9,10,0,31,4,7,3,0,3,8,14,0,no,12,0,6,2,0,2,3,2
7th (45),2:18,8,-3,7,3,5,25,0,0,3,5,5,4,10,5,no,9,1,5,0,2,1,1,3
,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),3:25,16,-1,1,7,21,0,0,19,3,1,2,8,8,10,no,13,4,0,2,4,3,1,0
2nd (54),3:23,0,-4,8,3,10,10,14,13,3,2,3,12,4,0,no,9,2,2,2,0,7,1,2
3rd (54),2:56,8,0,3,2,3,36,2,0,1,3,4,14,10,5,no,14,1,7,1,2,1,2,1
4th (49),3:27,0,-3,6,15,25,0,0,6,3,0,1,10,17,5,yes,1,5,0,1,2,2,4,1
5th (48),2:26,9,-2,4,5,16,0,3,13,3,0,1,5,6,7,no,10,3,0,1,4,3,1,3
6th (45),2:11,17,0,5,0,10,0,7,6,0,1,2,8,8,9,no,11,3,0,1,5,5,2,1
7th (43),3:03,1,-5,8,10,22,4,3,0,3,0,2,10,14,3,no,12,5,2,0,2,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (69),3:10,12,0,7,7,0,25,6,12,2,1,7,8,6,4,no,11,0,6,1,1,6,1,0
2nd (49),3:02,0,-3,2,7,0,43,0,0,3,2,6,8,6,3,no,13,0,9,0,1,1,2,0
3rd (46),2:32,8,-1,7,5,16,0,3,8,3,1,2,10,18,11,no,10,3,0,1,5,3,2,0
4th (45),2:28,0,-3,3,3,19,9,0,14,3,1,1,4,6,4,no,9,4,2,2,2,2,3,1
5th (44),4:18,9,0,6,10,10,0,5,4,3,0,1,16,10,11,no,12,2,0,1,5,3,3,1
6th (43),3:17,5,-2,5,3,10,18,4,0,2,0,4,10,10,4,no,14,2,4,1,3,3,3,2
7th (41),3:21,0,-3,3,8,33,0,0,0,2,1,3,6,6,3,no,8,8,0,0,1,1,5,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (66),2:56,18,0,3,7,19,0,0,19,2,1,1,18,14,10,no,11,4,0,2,4,3,2,0
2nd (59),4:52,13,-1,5,3,3,18,3,15,3,1,1,15,18,3,no,9,1,3,3,2,4,3,0
3rd (55),3:29,8,-4,9,20,10,0,10,2,4,1,4,10,16,5,no,8,2,0,1,2,6,2,0
4th (53),3:14,1,-4,2,2,8,38,0,6,1,0,4,8,10,1,no,14,2,8,1,1,1,4,1
5th (51),4:29,0,-6,2,10,10,28,0,7,3,1,4,24,14,2,no,12,2,7,1,1,0,1,2
6th (50),3:08,12,0,4,7,6,10,4,7,3,0,0,4,13,6,no,13,1,3,1,3,2,4,1
7th (48),2:24,5,-4,1,5,34,0,0,7,3,0,0,13,7,6,no,10,6,0,0,2,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (66),4:44,17,0,6,7,5,0,2,29,2,1,0,14,18,6,no,11,1,0,4,2,3,2,3
2nd (60),5:38,0,-5,6,3,15,38,3,0,3,1,4,12,17,1,no,14,4,8,0,1,2,1,1
3rd (60),2:58,0,-5,3,0,11,38,4,9,0,0,5,8,7,2,no,12,2,8,1,1,3,1,2
4th (55),3:28,17,0,3,5,15,0,3,12,3,1,0,15,8,7,no,10,3,0,2,4,2,3,0
5th (48),2:32,6,-2,8,13,7,0,8,8,3,0,0,14,10,5,no,8,2,0,1,3,5,4,0
6th (45),5:13,18,0,9,3,12,0,3,0,2,4,2,4,12,8,no,9,3,0,0,4,4,3,0
7th (44),3:58,0,-6,4,7,18,13,0,8,3,1,3,8,3,0,no,13,3,4,1,0,5,0,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),2:26,8,-1,7,20,9,0,4,14,4,1,1,8,16,3,no,8,2,0,2,2,3,3,1
2nd (56),2:52,8,-2,8,3,30,0,3,6,3,0,0,8,14,3,no,14,6,0,1,2,4,4,1
3rd (54),3:06,18,0,5,3,24,0,4,0,1,2,0,8,12,7,yes,4,4,0,0,4,2,3,2
4th (54),4:09,10,-4,2,10,29,0,0,7,3,0,2,16,15,8,yes,3,6,0,1,3,2,2,1
5th (51),4:01,0,-2,2,3,0,36,3,9,1,1,5,10,5,3,yes,2,0,8,1,1,3,1,2
6th (50),5:15,0,-3,4,3,0,31,7,8,1,0,5,8,4,3,yes,6,0,7,1,1,6,2,0
7th (36),3:29,5,-5,1,10,15,4,0,6,3,1,2,14,6,6,yes,5,4,2,1,2,0,4,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (66),2:53,0,-4,5,0,10,55,0,0,0,2,7,5,4,0,no,14,2,10,0,0,2,0,2
2nd (65),3:24,18,0,2,3,22,0,4,16,2,1,1,21,11,9,no,9,4,0,2,5,3,1,2
3rd (62),4:21,18,0,1,5,12,10,0,16,2,0,0,7,11,6,no,10,3,2,3,3,1,2,2
4th (57),4:40,0,-6,9,10,18,0,11,15,3,0,3,9,8,0,no,12,5,0,2,0,6,2,0
5th (56),4:18,8,-3,1,7,17,26,0,0,3,0,3,8,9,5,no,13,3,6,0,2,0,3,1
6th (53),3:29,8,-3,7,20,11,0,10,0,4,0,1,4,3,5,no,8,2,0,0,2,5,5,0
7th (43),3:39,9,-3,9,7,13,0,2,6,2,1,0,13,21,8,no,11,2,0,1,3,4,5,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),5:37,0,-6,2,3,0,64,0,0,2,1,6,5,8,0,yes,2,0,9,1,0,3,1,1
2nd (61),3:06,17,0,4,7,15,0,3,15,3,1,2,4,5,8,no,13,4,0,2,4,1,3,0
3rd (50),4:46,8,-1,12,10,3,0,9,9,3,0,3,9,14,10,no,12,1,0,1,4,6,2,1
4th (50),6:54,10,-2,3,7,21,0,7,4,2,1,1,10,2,6,no,11,4,0,1,2,3,4,1
5th (48),5:21,1,-4,6,0,17,21,0,7,0,0,4,2,14,1,no,14,3,6,1,1,1,4,2
6th (47),4:38,8,-1,2,10,22,0,0,6,3,1,2,14,11,10,yes,3,5,0,1,4,2,1,1
7th (43),4:57,8,-2,2,20,15,0,0,0,4,2,1,10,0,6,no,8,3,0,0,3,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),4:11,13,-1,3,5,30,0,5,6,3,0,2,12,10,7,no,10,6,0,0,4,3,2,0
2nd (58),6:12,1,-4,6,20,26,0,9,0,4,1,2,14,6,1,no,8,5,0,0,1,5,2,0
3rd (53),4:42,13,-1,5,10,13,2,3,8,3,2,1,8,12,5,yes,6,2,2,1,2,3,2,1
4th (45),3:52,8,-1,7,10,0,0,4,17,3,0,1,8,20,8,yes,4,0,0,3,3,4,4,1
5th (40),5:24,5,-3,8,3,18,0,0,9,2,0,2,4,23,11,no,14,4,0,1,5,3,4,1
6th (38),4:29,8,0,0,0,13,0,3,14,0,1,1,26,10,11,yes,2,3,0,2,5,3,3,1
7th (37),5:05,0,-4,2,2,9,18,4,6,1,2,3,14,5,2,no,12,3,6,1,1,2,0,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),4:10,18,0,3,5,16,0,3,20,3,1,0,17,16,8,no,10,3,0,2,5,1,2,1
2nd (55),4:37,8,-3,9,10,18,0,8,5,3,1,2,8,16,5,yes,4,3,0,1,1,5,3,1
3rd (51),4:58,0,-4,6,10,7,26,0,6,3,1,2,13,7,0,no,12,1,6,1,0,4,1,1
4th (50),5:03,0,-5,3,8,32,0,4,8,2,0,2,12,12,1,no,8,7,0,1,1,2,3,2
5th (49),6:28,14,0,8,3,9,0,15,0,3,0,2,2,8,8,no,14,3,0,0,4,6,4,1
6th (49),5:42,8,-1,2,0,12,13,2,13,1,1,3,5,4,5,no,13,2,4,2,3,2,2,1
7th (39),6:18,5,-2,5,3,12,10,0,6,3,3,3,11,5,3,no,9,3,2,1,1,5,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (60),4:57,9,-1,8,10,15,0,3,16,3,2,0,6,18,3,yes,6,3,0,2,2,1,5,0
2nd (60),3:41,18,0,2,7,24,0,0,9,2,1,1,22,11,10,no,11,4,0,1,4,2,3,1
3rd (53),6:30,14,0,0,3,10,26,0,0,3,0,3,3,3,9,no,14,2,6,0,4,3,2,1
4th (51),6:55,9,-3,7,5,17,0,7,9,3,0,5,5,12,9,no,10,4,0,1,4,4,2,0
5th (51),5:09,0,-6,5,15,27,0,5,5,3,0,1,8,19,2,yes,1,5,0,1,1,1,5,2
6th (49),7:19,5,-1,8,10,11,0,10,6,3,0,2,13,4,6,no,12,2,0,1,3,7,2,0
7th (45),7:26,0,-6,3,3,4,36,5,0,3,2,4,14,4,2,no,9,1,6,1,1,4,1,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (63),4:28,8,-2,0,3,8,43,3,0,3,1,4,18,8,2,no,14,2,9,0,1,1,2,2
2nd (61),3:32,9,-2,7,10,34,0,3,0,3,1,2,4,9,3,yes,3,7,0,0,2,2,3,0
3rd (55),4:33,5,-3,11,15,11,0,5,11,3,1,2,4,23,5,yes,1,2,0,2,2,5,3,0
4th (54),5:03,17,0,5,7,16,0,3,6,2,0,3,11,12,11,no,11,3,0,1,4,4,3,1
5th (52),4:54,1,-4,2,3,0,50,0,0,3,4,6,14,2,1,no,9,0,9,0,1,2,1,0
6th (46),4:18,11,-2,3,10,14,1,3,6,3,0,2,6,4,10,yes,6,2,1,1,4,4,2,1
7th (30),6:03,1,-3,10,10,7,0,5,0,3,1,1,8,7,10,no,12,1,0,0,4,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),4:42,14,0,1,5,13,0,5,19,2,0,2,18,4,9,no,10,3,0,3,4,5,1,0
2nd (55),4:47,11,-3,4,7,23,2,4,7,2,0,1,16,16,7,no,11,5,2,1,2,2,2,2
3rd (53),3:05,11,-1,8,20,5,0,4,6,4,0,1,10,22,9,no,8,1,0,1,4,3,3,2
4th (52),4:56,0,-2,9,10,15,8,3,9,3,0,1,10,18,3,no,12,2,4,1,2,2,3,1
5th (50),6:38,4,-2,2,3,5,38,0,0,3,1,2,16,7,3,no,9,1,6,1,2,3,2,1
6th (44),4:10,6,-2,3,2,13,18,4,0,1,1,5,17,10,6,no,14,3,5,0,3,4,1,1
7th (41),5:44,5,-5,5,0,27,1,2,6,2,1,0,8,18,5,no,13,6,1,1,2,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),5:48,0,-5,1,3,10,55,0,0,2,2,6,7,4,0,no,14,3,10,0,0,1,2,0
2nd (61),8:12,18,0,1,7,26,0,3,6,3,0,0,21,6,7,no,13,5,0,1,4,4,1,0
3rd (58),4:51,13,-1,5,10,16,0,5,10,3,0,3,15,4,8,yes,5,3,0,1,4,5,2,0
4th (50),5:54,14,0,6,10,4,0,3,13,3,1,0,8,9,9,yes,4,1,0,2,3,4,4,0
5th (50),6:46,13,-2,2,5,25,0,0,7,2,0,3,4,9,10,no,10,5,0,1,4,1,2,3
6th (41),4:31,0,-6,5,3,13,26,0,0,3,1,2,4,16,0,no,9,3,4,1,0,1,4,2
7th (36),6:18,0,-4,8,20,12,0,0,0,4,2,1,10,21,6,no,8,3,0,0,3,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (68),4:03,0,-3,2,3,4,62,0,0,3,3,5,20,9,0,no,14,1,11,0,0,1,1,1
2nd (57),3:03,9,-2,5,7,20,0,4,14,3,0,2,5,7,4,no,13,5,0,2,2,4,1,1
3rd (56),2:35,5,-3,3,20,20,0,0,11,4,1,2,12,11,3,no,8,4,0,1,1,3,4,0
4th (54),3:36,12,0,2,3,4,4,8,21,2,0,1,22,9,8,no,9,1,2,3,4,5,0,3
5th (52),2:35,8,-2,9,10,16,0,5,6,3,0,1,12,18,8,no,12,3,0,1,3,2,5,1
6th (48),2:59,16,0,7,7,12,0,6,0,2,0,0,3,3,10,no,11,2,0,0,4,4,4,2
7th (40),2:52,0,-4,8,5,24,1,3,3,3,1,3,4,21,1,no,10,6,1,0,1,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (65),2:13,15,-1,8,5,26,0,3,9,3,1,1,4,15,5,no,10,5,0,0,3,2,4,0
2nd (63),2:28,17,0,4,7,13,0,0,22,3,0,0,6,12,10,no,13,2,0,3,5,2,3,0
3rd (62),3:35,18,0,7,7,13,0,0,17,2,1,1,14,12,10,no,11,3,0,2,4,4,2,0
4th (59),4:07,0,-4,0,3,5,55,0,0,3,1,4,10,4,0,no,14,1,10,0,0,4,1,1
5th (50),2:56,0,-6,7,10,26,0,5,8,3,0,1,12,10,3,no,12,6,0,1,1,3,2,2
6th (44),3:22,3,-4,1,3,3,26,3,9,3,2,3,14,7,3,no,9,1,4,2,2,3,1,2
7th (37),5:48,5,-3,2,0,16,5,4,8,0,1,2,12,12,6,no,8,4,3,1,2,1,4,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (57),3:32,1,-4,2,3,0,55,0,0,3,2,4,18,4,1,no,14,0,9,1,1,2,1,2
2nd (56),3:05,6,-2,2,7,14,16,0,13,3,0,3,12,13,5,no,13,3,4,2,3,2,1,0
3rd (55),4:11,14,-1,3,13,9,0,3,14,3,0,0,24,12,6,no,8,2,0,2,3,4,3,1
4th (54),2:45,8,-4,9,3,24,0,6,8,2,3,1,12,24,5,no,9,5,0,1,2,1,3,3
5th (48),3:21,5,-3,8,10,12,0,8,8,3,0,1,13,24,7,yes,3,2,0,1,3,5,3,1
6th (46),2:28,8,-2,11,7,13,0,9,0,2,2,2,10,19,9,no,11,2,0,0,3,5,4,0
7th (46),2:28,16,0,6,5,17,0,2,0,2,1,0,19,12,11,no,12,4,0,0,5,5,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (68),3:01,14,-1,0,20,10,0,4,21,4,0,0,17,8,4,no,8,3,0,2,2,4,3,0
2nd (56),4:22,13,-1,4,10,26,0,4,0,3,1,3,16,6,6,yes,5,5,0,0,4,4,1,0
3rd (53),3:44,7,-2,5,10,0,21,3,9,3,1,3,10,6,3,yes,7,0,6,1,2,3,3,0
4th (52),3:05,0,-6,9,10,8,25,6,0,3,0,2,6,19,0,yes,2,1,5,0,0,3,3,3
5th (52),2:49,5,-2,8,10,17,0,8,6,3,0,1,6,5,5,yes,6,4,0,1,2,5,3,0
6th (43),2:40,14,-2,9,3,13,1,5,0,1,2,2,4,18,10,no,11,3,1,0,4,1,5,1
7th (40),5:01,0,-3,1,10,28,0,0,4,3,2,2,7,4,5,yes,3,6,0,1,2,3,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),1:59,5,-3,1,3,12,36,0,7,3,0,3,6,6,3,no,9,2,4,2,2,1,4,2
2nd (60),2:33,17,0,5,7,13,0,10,8,2,0,3,13,10,10,no,11,2,0,1,4,6,2,1
3rd (55),5:57,17,-1,6,3,12,0,5,13,3,0,0,4,4,6,no,14,3,0,2,3,3,5,2
4th (51),3:13,16,-2,9,10,9,0,3,6,3,1,0,9,10,7,no,12,2,0,1,3,4,3,1
5th (48),3:09,1,-5,6,8,20,0,8,10,2,1,2,14,16,1,no,8,5,0,1,1,4,2,2
6th (45),4:49,1,-4,4,5,17,10,0,12,3,0,1,4,6,2,no,10,3,3,1,2,3,2,1
7th (41),2:08,5,-5,1,7,24,1,0,8,3,1,1,6,4,5,no,13,5,1,1,2,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (78),2:29,18,0,6,7,14,0,5,28,2,0,0,11,19,9,no,11,3,0,2,4,2,5,0
2nd (69),2:32,17,0,4,7,20,0,3,18,3,0,0,8,6,4,no,13,4,0,3,3,2,3,0
3rd (60),3:32,0,-6,9,10,0,36,3,8,3,0,4,13,9,0,no,12,0,8,1,0,4,0,2
4th (60),2:18,13,-1,3,5,19,0,2,19,3,1,3,7,10,7,no,10,5,0,1,3,3,2,0
5th (52),3:13,4,-3,9,20,16,0,6,0,4,0,0,4,20,2,no,8,3,0,0,2,4,4,1
6th (51),2:40,0,-6,3,3,4,47,0,0,3,4,3,12,8,0,no,14,1,8,1,0,0,2,2
7th (46),2:47,10,-4,4,3,8,9,6,10,3,1,1,22,5,9,no,9,1,2,1,3,6,2,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (61),3:24,10,-2,6,10,8,13,0,16,3,0,1,6,11,1,no,12,3,3,3,1,0,3,2
2nd (61),2:11,0,-6,0,3,6,55,3,0,3,3,7,14,0,0,no,9,1,9,0,0,3,0,0
3rd (58),3:05,16,-2,3,10,13,0,4,14,3,0,2,5,10,9,yes,3,2,0,2,4,4,3,0
4th (54),2:30,16,-2,5,7,19,1,2,6,2,1,3,13,12,9,no,11,4,1,1,3,3,2,1
5th (53),3:40,10,-2,5,3,8,13,7,9,2,0,3,4,11,6,no,14,2,4,1,3,3,5,0
6th (50),3:12,4,-3,6,20,19,0,4,0,4,0,1,12,19,5,no,8,3,0,0,3,4,3,1
7th (47),3:30,2,-3,2,7,31,0,0,8,3,1,1,16,7,5,no,13,6,0,1,3,3,1,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (58),3:50,10,-1,7,10,29,0,3,0,3,0,1,16,18,7,no,12,6,0,0,4,1,3,1
2nd (57),2:42,4,-3,8,7,10,0,8,23,2,0,2,8,7,4,no,11,2,0,3,1,6,2,2
3rd (56),3:18,13,-1,3,3,10,9,0,19,2,2,3,8,2,3,yes,3,2,3,2,2,2,3,0
4th (56),2:26,11,-1,2,7,16,0,0,21,3,0,1,8,8,7,no,13,3,0,3,4,1,4,0
5th (52),2:50,13,-2,7,20,10,0,4,0,4,1,2,6,14,8,no,8,3,0,0,3,4,3,0
6th (49),4:01,5,-4,8,3,7,26,4,0,2,1,4,8,11,6,no,14,2,6,0,2,4,1,2
7th (44),3:28,0,-6,3,3,4,38,2,0,3,3,3,16,10,0,no,9,1,7,0,0,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,
1st (71),3:28,0,-6,6,3,0,62,6,0,1,0,6,6,9,0,no,9,0,11,0,0,2,1,3
2nd (62),3:11,9,-2,5,10,21,0,4,15,3,0,2,19,12,5,no,12,4,0,2,3,4,2,0
3rd (61),3:12,16,-1,6,20,8,0,0,12,4,0,2,11,28,9,no,8,2,0,2,4,2,4,0
4th (60),4:34,17,0,7,5,9,0,5,17,3,2,1,5,0,6,no,10,2,0,1,3,5,2,0
5th (52),3:06,0,-4,9,3,27,0,8,9,3,0,1,4,12,1,no,14,6,0,1,1,5,3,2
6th (45),3:04,10,-1,6,0,19,0,4,7,0,4,1,8,8,2,no,11,3,0,1,2,2,4,2
7th (41),7:24,5,-3,3,7,29,0,0,0,3,3,1,19,3,5,no,13,6,0,0,2,3,0,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (64),2:58,9,-3,5,2,0,43,0,8,1,2,5,7,10,1,no,12,0,9,1,1,2,1,1
2nd (61),4:25,0,-5,8,10,16,26,6,0,3,0,4,14,19,0,yes,7,3,5,1,0,3,3,1
3rd (51),6:56,13,-1,1,10,0,13,8,7,3,0,1,22,6,6,yes,2,0,3,1,4,5,1,1
4th (49),4:23,12,-1,3,5,19,0,3,8,3,0,1,18,4,13,no,10,4,0,0,6,3,1,1
5th (47),2:28,8,-4,5,7,28,0,0,3,3,0,1,8,25,8,no,13,6,0,1,4,1,3,0
6th (47),3:07,8,0,4,7,19,0,3,6,2,2,2,20,16,10,no,11,4,0,1,3,2,3,1
7th (38),5:08,0,-2,4,20,7,0,0,9,4,1,2,10,19,10,no,8,1,0,1,4,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
1st (69),2:47,13,-1,9,13,8,0,9,18,3,0,0,4,17,6,no,8,1,0,2,3,3,3,3
2nd (62),5:27,18,0,14,3,6,0,7,14,1,1,0,7,20,8,no,11,1,0,2,5,6,2,0
3rd (55),3:14,0,-6,2,3,29,18,9,0,3,0,3,28,0,0,no,9,5,4,0,0,4,1,3
4th (55),3:03,8,-2,1,7,6,26,0,9,3,1,1,3,3,3,no,13,1,5,2,2,1,3,0
5th (49),4:30,10,-4,0,5,29,0,0,9,3,0,3,10,4,8,no,10,8,0,1,3,1,2,0
6th (47),5:23,1,-5,7,3,8,21,4,8,2,0,2,8,24,4,no,14,2,6,1,2,2,4,1
7th (45),4:31,13,-3,3,10,7,13,2,0,3,1,3,17,9,8,no,12,1,4,0,3,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
1st (71),3:08,13,-2,0,2,5,43,0,10,1,0,7,21,6,5,no,12,1,9,1,2,3,1,0
2nd (55),3:24,16,-2,2,5,18,0,3,13,3,0,1,8,8,5,no,10,3,0,1,2,4,3,2
3rd (54),3:15,2,-4,6,7,29,10,0,4,3,0,3,4,24,4,no,13,6,3,1,2,0,3,0
4th (51),2:42,18,0,8,7,5,0,4,9,2,2,0,6,4,10,no,11,1,0,1,4,2,4,2
5th (51),4:39,1,-5,4,20,15,0,8,8,4,0,1,6,4,1,no,8,4,0,1,1,4,4,0
6th (45),4:18,6,-3,0,0,11,31,0,0,0,1,3,13,3,4,yes,7,3,7,0,2,2,2,1
7th (41),2:41,6,-4,12,3,18,0,2,4,2,3,0,2,11,6,no,9,3,0,1,3,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,
1st (73),2:48,0,-3,3,10,6,48,0,9,3,0,6,24,4,0,no,12,1,9,1,0,2,1,1
2nd (62),3:42,17,0,6,10,15,0,0,14,3,1,1,12,28,6,yes,6,4,0,2,3,1,3,1
3rd (59),4:18,0,-2,4,3,7,38,0,9,3,1,3,10,12,0,no,9,1,6,2,0,1,4,3
4th (56),2:14,0,-5,8,20,6,0,9,18,4,0,1,24,21,4,no,8,2,0,2,2,5,2,1
5th (56),3:41,8,-3,3,5,32,0,5,6,3,1,4,15,13,2,no,10,7,0,0,1,4,2,0
6th (49),4:31,10,-2,4,3,30,1,3,0,3,0,4,17,16,10,no,14,6,1,0,5,4,2,0
7th (45),3:57,17,-1,8,3,12,0,6,0,2,1,4,5,13,13,yes,4,2,0,0,5,6,2,0
,,,,,,,,,,,,,,,,,,,,,,,,
