Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
2,64,7:08,17,0,4,7,16,1,4,15,2,0,2,13,5,8,no,11,3,1,2,3,4,2,1
3,60,2:43,9,-2,2,15,25,0,0,11,3,0,3,11,19,7,yes,1,5,0,1,4,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:22,9,-3,8,7,27,0,7,9,3,0,2,2,16,3,no,13,6,0,1,2,2,4,0
2,60,3:09,0,-6,3,10,8,36,0,9,3,0,4,14,8,0,no,12,1,8,1,0,3,1,1
3,52,4:00,18,0,1,3,14,13,3,0,3,0,0,12,4,7,no,9,3,3,0,4,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:47,17,-1,2,2,10,31,0,0,1,0,4,10,4,6,no,12,2,7,0,3,1,3,1
2,42,3:47,0,-4,4,3,19,0,6,14,2,1,4,1,5,5,no,14,4,0,2,2,6,3,0
3,36,4:29,2,-2,1,5,18,0,0,12,3,0,0,4,6,5,no,10,4,0,1,3,0,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:30,17,-1,4,5,20,16,0,0,2,0,3,10,12,8,no,12,3,3,1,4,1,3,1
2,58,3:31,10,-2,5,7,12,0,6,20,3,0,0,10,14,4,no,13,3,0,4,3,2,3,0
3,39,5:01,0,-6,3,10,14,13,5,0,3,1,3,10,4,0,yes,3,4,4,0,0,5,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:32,12,-2,3,10,10,10,0,13,3,0,1,12,8,5,no,12,2,2,3,3,0,3,2
2,52,3:44,15,-1,6,7,12,1,3,9,3,0,1,6,14,10,no,13,3,1,1,5,3,2,0
3,50,5:31,0,-6,2,3,20,31,0,0,3,1,3,8,4,0,no,14,3,7,0,0,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,6:26,0,-6,3,3,0,64,2,0,3,0,7,4,10,0,no,9,0,10,0,0,2,2,2
2,62,4:14,18,0,0,7,20,0,5,12,2,0,3,13,0,8,no,11,4,0,2,3,5,2,0
3,54,4:39,9,-3,4,8,27,0,2,7,2,0,1,8,15,3,yes,1,5,0,1,2,1,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:45,13,0,4,7,19,0,0,18,2,0,2,7,4,9,no,11,4,0,2,4,3,3,0
2,49,4:31,0,-6,0,2,18,31,0,4,1,1,6,10,2,0,no,12,4,7,1,0,1,1,2
3,45,3:15,9,-2,6,3,8,10,3,8,3,0,1,4,15,9,no,9,1,2,1,4,1,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:14,14,-2,1,7,22,1,0,17,3,0,2,4,6,6,no,13,5,1,2,3,1,3,0
2,55,2:59,8,-2,6,3,13,10,5,12,3,0,1,2,17,4,no,9,2,2,2,3,2,5,2
3,43,4:10,5,-5,6,20,8,0,9,0,4,3,0,19,2,5,no,8,1,0,0,2,5,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:37,9,-3,2,3,19,36,0,0,3,0,3,6,12,3,no,9,3,4,1,2,1,2,3
2,57,3:18,18,0,0,3,18,9,0,9,2,1,1,11,0,7,no,14,3,3,1,4,4,2,0
3,43,2:25,0,-6,2,20,11,16,0,0,4,0,4,6,11,0,no,8,4,4,0,0,1,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,4:36,8,-4,7,7,25,0,6,6,3,0,1,5,13,5,no,13,5,0,1,2,3,3,1
2,52,4:59,18,0,0,5,15,0,0,14,3,2,1,11,4,7,no,10,3,0,1,4,1,4,0
3,46,3:40,1,-5,3,3,6,38,0,0,3,1,3,12,11,1,no,9,1,7,0,1,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:58,0,-6,6,3,5,31,9,9,3,0,6,11,5,2,no,9,1,6,2,1,6,1,1
2,50,3:43,14,0,0,3,20,13,0,0,3,0,6,4,4,9,no,14,4,5,0,4,0,4,1
3,49,5:00,9,-1,2,5,20,0,0,14,2,0,1,1,7,6,no,10,5,0,2,3,1,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,2:46,4,-4,5,10,29,0,0,8,3,1,2,9,9,3,no,12,6,0,1,2,1,3,1
2,51,3:41,13,-1,10,7,14,0,8,0,2,2,2,5,14,7,no,11,2,0,0,3,4,4,1
3,48,3:21,10,-4,4,20,2,4,4,8,4,1,1,15,6,8,no,8,1,2,1,3,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:41,18,0,0,7,9,10,4,13,2,0,2,16,5,9,no,11,2,2,3,4,4,1,0
2,55,5:08,0,-6,5,5,13,38,0,0,2,2,6,16,15,0,no,12,3,8,0,0,0,1,2
3,51,4:02,9,-3,6,13,26,0,0,0,3,0,1,11,23,5,no,8,4,0,0,3,3,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,4:29,0,0,3,10,10,13,0,7,3,0,3,10,6,6,no,12,2,4,1,3,2,2,1
2,42,4:51,0,0,7,15,15,0,5,0,3,1,1,8,16,6,yes,1,2,0,0,3,2,5,2
3,41,3:04,0,0,0,3,25,10,3,0,3,0,5,6,2,6,no,9,6,2,0,3,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:55,0,-6,1,2,11,36,0,16,1,2,3,13,9,0,no,14,2,8,2,0,1,1,2
2,57,4:40,10,-2,6,15,13,0,8,7,3,0,0,6,16,4,yes,1,2,0,1,3,4,5,0
3,57,3:16,17,-1,5,10,20,0,0,6,3,0,1,18,12,8,no,12,4,0,1,4,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:34,13,-1,4,7,28,0,0,15,2,0,2,9,14,5,no,11,5,0,2,2,3,3,1
2,59,4:02,0,-5,0,3,6,48,0,7,2,1,5,10,6,1,no,14,1,8,2,1,1,2,2
3,58,3:37,13,-2,7,13,13,0,7,7,3,1,1,12,11,6,no,8,3,0,1,3,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:34,13,-1,1,3,12,25,0,9,2,0,2,10,14,9,no,14,2,6,1,4,1,3,1
2,48,3:53,11,-1,1,7,26,1,3,0,3,0,3,8,4,8,no,13,5,1,0,4,2,2,1
3,45,4:17,0,-4,4,20,17,0,8,0,4,0,3,6,6,1,no,8,5,0,0,1,6,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:21,12,-1,2,20,18,0,4,7,4,1,1,14,12,3,no,8,5,0,1,2,2,3,0
2,60,4:28,3,-5,7,10,14,31,0,0,3,1,5,8,12,2,no,12,2,7,0,1,1,1,2
3,51,4:52,11,-2,3,7,12,0,7,13,3,1,1,6,4,4,no,13,3,0,2,2,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:49,9,-3,4,5,28,16,0,0,2,1,5,10,10,3,no,12,6,4,0,2,0,3,0
2,52,3:00,18,0,3,7,6,0,4,14,2,1,2,14,2,9,no,11,2,0,2,4,4,2,1
3,47,2:59,0,-6,9,20,8,0,4,12,4,1,2,8,20,2,no,8,2,0,2,1,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:19,11,-1,8,7,20,0,5,16,2,0,3,6,18,5,no,11,4,0,3,2,5,2,0
2,66,5:31,0,-4,2,3,10,55,0,0,2,0,6,6,11,1,no,14,2,10,0,1,0,4,1
3,48,3:41,13,-1,2,10,18,0,0,6,3,1,2,24,7,9,no,12,4,0,1,4,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:48,0,-6,4,3,4,55,1,0,1,1,7,8,11,0,no,9,1,10,0,0,1,1,3
2,60,3:04,17,-1,1,2,17,1,5,18,1,0,3,9,8,8,no,14,3,1,2,4,5,3,0
3,58,3:37,10,-2,2,15,16,0,0,17,3,0,1,8,6,2,yes,1,4,0,3,2,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:22,8,-4,1,2,6,48,0,4,1,1,6,11,6,5,no,12,1,9,1,2,1,1,1
2,55,4:55,1,-4,4,7,38,0,3,6,3,0,3,8,6,1,no,13,8,0,1,1,3,2,0
3,51,3:21,17,0,7,7,5,0,6,9,2,1,1,4,11,10,no,11,1,0,1,4,3,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,6:01,10,-1,5,5,33,0,3,7,3,0,1,9,7,3,no,10,6,0,0,2,3,3,1
2,50,5:22,13,-1,5,3,9,2,5,14,3,0,3,6,16,9,no,14,2,2,2,4,5,3,0
3,45,3:35,0,-5,0,0,4,36,0,10,1,2,4,12,4,2,no,13,1,8,2,1,0,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:26,18,0,3,5,11,0,0,24,3,1,0,13,10,7,no,10,2,0,2,4,2,3,1
2,57,3:27,0,-6,2,20,28,0,3,10,4,0,0,16,19,0,no,8,6,0,1,0,1,3,3
3,52,5:39,9,-3,4,7,11,10,6,8,3,1,2,8,8,3,no,13,2,3,1,2,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:12,18,0,9,7,18,0,4,9,2,0,1,9,18,9,no,11,4,0,1,4,3,4,0
2,55,5:06,8,-4,4,10,28,9,0,0,3,1,4,16,12,4,no,12,5,3,0,2,0,3,1
3,55,4:48,1,-5,0,3,0,33,0,23,2,1,4,16,11,1,no,14,0,8,3,1,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:46,1,-5,1,3,6,48,3,7,3,0,5,12,8,1,no,9,1,7,2,1,4,0,2
2,57,3:30,10,0,2,7,31,0,0,7,3,0,2,7,5,7,no,13,6,0,1,4,2,2,0
3,49,3:56,8,-2,2,20,14,0,0,7,4,0,2,7,13,7,no,8,3,0,1,3,1,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:16,13,-1,5,5,11,0,3,19,2,3,1,6,8,4,no,10,2,0,3,3,2,3,0
2,54,4:36,14,-2,7,3,6,18,8,0,3,2,5,7,11,6,no,9,1,4,0,3,5,2,0
3,53,4:26,0,-6,0,3,33,16,0,7,2,2,5,12,6,0,no,14,7,5,1,0,0,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:56,0,-6,1,0,11,48,0,6,0,1,7,9,1,0,no,12,3,9,1,0,3,0,1
2,58,4:39,17,-1,7,10,4,0,5,16,3,2,0,4,15,8,yes,4,1,0,2,3,2,5,0
3,52,2:11,10,-2,1,3,35,0,0,5,1,1,1,8,5,4,no,9,6,0,1,3,1,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:57,11,-2,4,3,15,26,0,8,3,0,2,12,23,7,no,9,3,4,2,3,1,2,2
2,48,4:33,6,-2,6,7,23,0,8,0,3,1,2,15,8,7,no,13,5,0,0,3,5,1,0
3,42,2:50,4,-3,1,8,15,2,5,10,2,0,1,16,12,3,yes,1,3,2,2,2,2,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,4:09,13,-1,5,10,17,0,3,22,3,0,0,20,13,4,no,12,3,0,3,3,2,4,0
2,63,3:41,0,-6,3,3,4,55,4,0,3,0,4,16,10,0,no,14,1,9,1,0,4,1,2
3,57,3:20,14,-2,8,7,26,0,4,0,2,0,4,2,15,8,no,11,6,0,0,3,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:21,16,0,3,7,19,0,2,8,2,1,2,8,2,8,no,11,5,0,1,3,3,2,1
2,46,3:46,0,-2,3,5,26,0,0,14,3,0,1,11,11,6,no,10,5,0,1,3,1,3,2
3,33,3:36,0,-2,7,10,6,1,4,7,3,0,0,7,13,6,no,12,1,1,1,3,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:42,0,-4,4,20,21,0,7,7,4,0,1,14,8,1,no,8,4,0,1,1,4,3,1
2,46,3:40,11,0,4,7,15,0,0,9,3,2,2,7,12,8,no,13,3,0,1,4,3,2,0
3,43,4:10,8,-1,3,7,14,1,2,9,2,0,0,10,11,8,no,11,3,1,2,3,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,4:45,12,0,4,7,8,0,4,20,2,0,2,7,7,5,no,11,2,0,3,2,4,3,2
2,53,3:42,5,-3,1,0,9,33,0,8,0,1,7,4,3,5,yes,6,2,8,1,2,0,2,2
3,52,3:31,1,-3,5,20,25,0,4,0,4,0,0,10,11,2,no,8,4,0,0,2,4,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,83,3:23,0,-6,1,2,10,76,0,0,1,0,9,10,9,0,no,12,2,11,1,0,0,2,1
2,58,3:36,14,-2,2,20,16,0,0,8,4,0,3,9,6,6,no,8,4,0,1,3,4,2,0
3,57,3:44,13,-1,4,7,19,0,4,11,3,1,0,6,10,4,no,13,3,0,2,3,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:35,9,-2,4,7,33,0,0,6,3,1,1,4,13,6,no,13,6,0,1,3,0,4,0
2,46,2:54,5,-4,4,13,2,26,0,0,3,0,4,8,18,6,no,8,1,6,0,2,2,3,1
3,46,4:06,8,-2,1,10,9,4,2,14,3,0,2,24,5,4,no,12,2,2,3,3,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:24,17,-1,0,2,7,31,0,7,1,1,5,20,5,6,no,12,1,6,2,3,1,1,2
2,51,5:00,5,-4,8,3,22,0,10,7,3,0,2,5,20,5,no,14,4,0,1,2,5,5,1
3,47,4:13,2,-3,0,3,22,18,0,5,3,0,4,6,6,2,no,9,5,4,1,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,5:43,16,0,4,10,18,0,0,14,3,0,2,16,8,8,no,12,3,0,2,4,4,2,0
2,57,5:13,5,-3,4,15,29,0,0,7,3,0,2,6,20,4,yes,1,6,0,1,2,1,4,1
3,57,3:55,3,-3,1,3,4,48,1,0,1,1,7,14,8,3,no,9,1,8,1,2,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:54,10,-2,8,15,16,0,5,5,3,1,1,2,18,4,yes,1,3,0,1,3,1,5,1
2,54,2:50,17,-1,5,7,21,0,2,3,2,0,0,16,11,8,no,11,4,0,1,3,3,2,3
3,54,3:16,0,-6,1,3,4,48,4,0,3,3,6,11,0,0,no,9,1,8,0,0,4,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:26,18,0,2,3,30,0,8,0,1,0,2,10,8,7,no,11,6,0,0,3,3,5,0
2,60,4:07,0,-6,1,10,8,47,0,0,3,0,4,13,6,0,yes,6,2,8,1,0,2,0,2
3,56,2:52,9,-3,8,20,11,1,4,6,4,1,0,8,17,3,no,8,2,1,1,2,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,3:43,11,-1,6,7,12,0,5,13,2,0,4,8,6,8,no,11,3,0,2,3,5,2,1
2,50,5:10,10,-1,2,2,22,10,0,5,1,1,2,8,13,9,no,14,4,3,1,4,0,4,1
3,44,3:36,0,-3,3,5,21,18,0,0,2,1,5,10,7,3,no,12,5,5,0,2,0,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:30,9,-2,3,20,20,0,4,0,4,0,0,16,21,6,no,8,4,0,0,3,2,5,0
2,54,4:07,0,-6,2,10,16,26,0,6,3,1,4,10,10,0,yes,6,3,6,1,0,2,1,1
3,52,3:13,13,0,3,7,9,4,0,16,2,2,1,16,11,6,no,11,2,1,3,3,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:33,18,0,3,8,18,0,5,8,2,1,1,12,14,7,no,8,4,0,1,4,1,5,0
2,60,3:39,4,-3,2,10,28,0,4,15,3,0,3,10,12,3,yes,6,5,0,2,2,4,2,0
3,57,2:48,0,-5,2,2,4,48,0,6,1,1,5,14,10,3,no,14,1,9,1,1,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:16,17,-1,3,7,15,9,2,9,2,0,5,13,8,8,no,11,3,3,1,3,3,3,0
2,56,4:36,10,-2,1,10,8,18,0,11,3,2,4,11,8,4,yes,7,1,5,1,3,2,1,1
3,54,3:45,0,-6,2,20,32,0,0,6,4,0,4,6,14,0,no,8,8,0,1,0,0,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:22,18,0,7,10,9,0,0,23,3,0,0,12,21,6,no,12,2,0,3,4,1,3,2
2,52,3:40,0,-6,2,3,18,33,2,0,1,0,5,6,10,0,yes,1,3,8,0,0,2,2,2
3,49,4:02,9,-3,2,5,19,9,2,6,2,2,1,17,4,3,no,10,4,3,1,2,3,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,2:39,16,0,1,5,4,25,2,9,3,0,4,9,8,8,no,10,1,5,1,4,1,2,1
2,53,4:06,8,-2,3,15,25,0,0,4,3,0,2,6,17,6,yes,1,5,0,1,3,0,4,2
3,51,3:17,0,-4,10,10,17,0,9,9,3,2,2,17,7,1,no,12,3,0,1,1,6,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:17,15,-1,3,15,26,0,4,0,3,0,3,6,13,7,yes,1,6,0,0,4,1,4,0
2,58,4:18,0,-6,2,7,7,48,0,0,3,0,3,8,10,0,no,13,1,8,1,0,2,2,1
3,57,5:14,12,-2,2,5,17,0,7,16,3,1,2,13,4,5,no,10,3,0,2,3,4,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:43,0,-4,2,3,0,58,0,6,3,0,5,7,2,1,no,9,0,8,2,1,3,2,1
2,49,6:04,11,-1,2,5,26,0,2,4,2,1,2,6,6,5,no,10,5,0,1,3,3,2,1
3,45,6:31,13,-1,5,7,15,0,2,4,2,1,2,1,6,8,no,11,4,0,1,3,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:25,14,-2,0,3,30,0,0,16,2,0,1,6,6,9,no,9,6,0,2,4,1,4,1
2,59,4:39,13,-1,2,5,16,0,3,21,3,1,0,10,4,4,no,10,3,0,2,3,2,2,2
3,54,3:10,0,-6,6,3,3,36,4,8,3,0,4,6,12,0,no,14,1,8,1,0,4,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:54,9,-3,6,5,30,0,3,7,3,0,2,4,6,6,no,10,6,0,0,3,3,2,1
2,53,4:32,18,0,2,3,20,1,0,9,3,3,2,12,9,7,no,14,5,1,1,4,0,4,0
3,48,5:26,0,-6,1,3,0,26,0,24,2,0,3,11,12,2,no,9,0,6,3,1,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:57,0,-6,8,15,16,0,10,13,3,0,4,8,10,0,yes,1,4,0,2,0,7,2,0
2,51,3:49,14,-2,3,0,10,26,0,0,0,2,5,4,6,9,no,9,2,5,1,4,0,2,2
3,50,3:54,13,-1,2,7,21,0,0,8,3,3,0,12,8,4,no,13,4,0,1,3,0,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:27,16,0,5,7,21,0,0,10,2,1,2,6,12,8,no,11,4,0,1,3,1,6,0
2,54,4:27,0,-4,4,10,19,25,0,0,3,0,4,7,5,1,no,12,3,6,0,1,2,1,2
3,50,3:20,8,-2,4,5,6,0,6,23,3,0,0,8,4,3,no,10,2,0,3,2,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:46,18,0,2,15,25,0,0,5,3,0,1,4,11,4,yes,1,5,0,1,3,1,4,1
2,58,3:37,0,-6,2,3,4,55,0,0,2,1,5,7,2,0,yes,2,1,9,0,0,3,0,2
3,50,3:38,9,-3,3,5,13,10,3,10,3,1,0,13,11,3,no,10,2,2,2,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:36,5,-4,3,3,2,48,0,0,1,2,6,4,6,4,no,9,1,9,0,2,0,0,3
2,53,4:30,3,-4,2,15,28,0,0,9,3,0,3,6,13,3,yes,1,6,0,1,2,3,3,0
3,52,1:55,18,0,2,7,18,0,3,4,2,0,3,13,4,10,no,11,3,0,1,4,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,4:11,9,-1,4,2,22,4,5,7,1,0,3,3,12,6,no,14,4,2,1,3,2,5,1
2,49,3:07,14,0,5,5,8,0,8,9,3,0,2,9,0,9,no,10,3,0,1,4,5,2,0
3,48,2:39,0,-6,0,8,14,26,0,6,2,0,6,8,8,2,yes,1,3,7,1,1,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,47,4:50,0,-2,4,7,20,0,2,16,2,1,1,5,7,3,no,11,4,0,2,1,2,5,1
2,42,2:59,5,-1,4,3,10,18,3,0,3,1,2,2,7,6,no,9,2,3,1,3,1,3,3
3,41,6:01,10,0,1,10,17,0,3,0,3,1,1,9,2,9,yes,3,3,0,0,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,2:39,8,-2,6,10,15,10,0,7,3,0,0,10,16,4,no,12,3,3,1,3,1,2,2
2,53,3:03,11,-3,3,3,0,36,3,0,1,0,4,14,10,8,no,11,0,7,1,3,3,3,0
3,50,4:33,8,-4,4,7,25,1,3,6,3,1,2,12,10,5,no,13,6,1,1,2,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:05,16,-2,3,15,9,0,5,18,3,1,0,12,4,5,yes,1,2,0,2,2,3,5,0
2,57,5:02,6,-2,4,3,17,16,0,13,2,1,4,4,14,4,no,14,4,4,2,2,1,2,2
3,54,3:35,1,-3,4,3,13,29,7,0,3,1,5,6,4,1,no,9,2,6,0,1,4,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,5:07,0,-6,3,3,8,55,0,0,3,2,5,13,5,0,no,14,1,9,1,0,3,1,1
2,56,3:08,18,0,7,7,10,0,5,9,2,2,0,10,14,9,no,11,2,0,1,4,1,5,1
3,56,3:05,9,-3,5,15,13,0,8,9,3,0,3,4,8,3,yes,1,3,0,2,2,5,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:35,17,-1,3,7,12,4,0,22,3,0,3,10,12,6,no,13,2,2,3,3,1,3,1
2,51,2:26,7,-2,5,20,14,0,7,0,4,2,2,16,13,5,no,8,3,0,0,3,3,2,1
3,45,5:28,0,-5,1,10,21,18,0,0,3,0,4,9,10,2,yes,3,5,4,1,1,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,2:24,18,0,7,10,16,0,3,9,3,1,1,17,9,7,no,12,3,0,1,4,5,1,0
2,63,3:31,0,-6,5,3,17,38,0,6,3,0,5,3,16,0,no,9,3,7,1,0,1,2,3
3,48,3:53,9,-3,3,20,13,0,6,0,4,3,1,17,12,4,no,8,3,0,0,2,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,2:46,17,0,4,3,14,0,5,24,1,0,4,6,8,7,no,11,3,0,3,3,5,3,0
2,59,4:41,5,-5,4,3,13,26,0,13,2,0,2,10,15,3,no,14,2,6,2,1,2,3,2
3,55,4:32,4,-3,4,10,24,13,3,0,3,0,3,16,9,1,no,12,6,4,0,1,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,5:50,16,-2,4,3,4,26,3,13,3,0,4,10,15,7,no,9,1,5,2,3,1,2,3
2,56,3:12,9,-2,4,5,19,0,5,16,3,0,3,8,6,6,no,10,4,0,1,3,5,2,0
3,56,5:36,1,-4,4,10,28,4,4,9,3,0,2,14,11,1,no,12,5,2,1,1,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:50,8,-2,1,7,0,28,0,18,3,0,6,7,8,6,no,13,0,7,2,3,1,2,0
2,56,4:15,16,0,3,7,18,9,3,0,2,0,5,7,6,8,no,11,4,3,0,3,2,3,1
3,49,3:53,0,-4,4,3,32,0,4,10,2,0,2,9,9,4,no,14,7,0,1,2,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:16,17,0,3,7,25,0,2,0,3,1,1,8,12,8,no,13,4,0,0,4,2,3,1
2,48,5:01,9,-2,9,5,14,0,3,10,3,3,0,2,12,3,no,10,3,0,1,2,2,3,1
3,43,5:27,0,-6,1,3,10,25,0,10,3,3,3,14,0,0,no,9,3,5,2,0,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:43,16,-2,1,15,28,0,0,0,3,2,4,10,5,7,yes,1,7,0,0,3,1,2,0
2,49,2:17,6,-3,11,10,0,0,6,19,3,1,3,9,12,6,no,12,0,0,3,3,6,2,0
3,43,2:59,2,-3,6,7,10,4,7,10,2,0,0,8,10,3,no,11,2,1,2,1,2,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,2:43,12,-1,5,8,25,0,0,18,2,1,2,4,15,5,no,8,5,0,2,3,2,3,0
2,61,4:34,0,-6,6,10,10,38,3,0,3,0,5,17,11,0,no,12,3,7,1,0,2,1,1
3,60,4:20,14,-1,1,7,18,13,0,8,3,0,2,14,9,6,no,13,3,4,1,3,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:28,13,-1,9,10,20,0,7,0,3,0,3,6,7,6,no,12,4,0,0,3,4,3,1
2,55,3:17,11,-1,0,0,35,0,0,10,1,0,4,2,4,5,no,13,8,0,2,3,0,4,0
3,53,3:38,0,-4,2,0,0,55,0,0,0,2,6,7,4,1,no,11,0,9,1,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:26,0,-6,4,3,13,50,0,0,2,0,5,6,11,0,no,14,3,10,0,0,1,2,2
2,60,5:17,15,0,1,20,14,0,0,10,4,0,2,10,14,7,no,8,2,0,1,4,2,4,1
3,58,5:02,9,-2,2,7,20,0,4,18,2,1,3,15,6,5,no,11,5,0,3,2,4,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:02,16,0,1,5,25,0,2,15,3,0,1,17,11,8,no,10,5,0,1,4,2,2,1
2,62,3:18,8,-2,6,10,18,10,3,9,3,0,2,16,17,3,no,12,4,3,1,2,2,3,0
3,54,3:34,0,-4,3,3,6,31,4,11,3,0,5,10,15,1,no,9,1,6,2,1,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:10,1,-4,3,3,21,38,0,0,3,0,5,8,16,1,no,9,4,7,0,1,1,1,3
2,54,2:50,8,-3,6,7,12,0,9,15,3,2,0,12,7,4,no,13,3,0,2,2,3,3,0
3,54,3:03,14,0,2,7,18,0,0,13,2,1,1,7,4,8,no,11,3,0,2,3,4,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,5:29,9,-3,4,7,28,0,0,15,3,0,1,4,8,1,no,13,6,0,2,1,1,4,1
2,56,2:56,18,0,0,20,18,0,0,0,4,1,0,8,6,7,no,8,3,0,0,4,2,3,1
3,54,4:47,0,-6,5,5,0,48,2,0,2,1,5,6,4,0,no,12,0,8,1,0,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:49,4,-4,5,3,33,9,0,6,1,0,4,2,16,2,no,11,7,3,1,1,1,3,1
2,53,3:41,18,0,1,3,15,0,7,9,2,1,0,12,2,7,no,9,3,0,1,4,3,4,2
3,52,2:31,5,-5,0,2,3,33,0,14,1,1,6,6,2,3,no,14,1,8,2,1,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,3:19,0,-4,1,3,0,62,0,10,3,1,6,10,9,1,no,9,0,10,1,1,0,1,3
