Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
2,51,5:58,1,-5,3,10,25,4,4,9,3,0,0,18,8,1,yes,2,5,1,1,1,4,2,1
3,51,3:30,0,-5,3,7,7,36,3,0,3,1,5,14,6,0,no,13,2,8,0,0,2,1,1
4,51,5:54,15,0,2,3,0,31,0,0,3,0,4,8,14,11,no,14,0,6,1,6,2,2,1
5,49,3:41,9,-2,1,10,21,0,4,6,3,0,1,10,8,8,yes,4,4,0,1,3,3,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:20,14,0,4,10,19,0,3,10,3,0,2,4,2,6,yes,6,4,0,2,3,2,3,1
2,55,3:19,0,-5,1,3,3,48,0,5,1,1,7,4,2,0,yes,7,1,9,1,0,2,2,1
3,52,4:54,16,-1,2,10,14,0,0,11,3,0,1,13,14,13,yes,4,3,0,1,4,3,3,1
4,45,3:34,0,-2,7,10,25,0,5,0,3,1,0,6,12,3,yes,3,4,0,0,2,4,2,2
5,40,3:52,6,-2,6,3,3,4,4,16,2,0,1,20,17,12,no,9,1,2,2,5,3,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:30,9,0,7,10,8,0,3,24,3,0,0,20,17,6,no,12,1,0,3,3,2,6,0
2,54,4:08,13,-1,6,7,27,0,2,0,3,1,3,2,15,7,no,13,6,0,0,4,2,2,0
3,52,3:23,14,-2,3,7,13,0,2,15,2,0,3,10,5,8,no,11,3,0,2,2,6,2,1
4,51,4:59,0,-5,4,5,11,36,0,0,2,1,7,12,15,6,no,10,2,8,0,2,1,1,1
5,38,7:10,0,-4,2,3,12,13,4,8,3,3,2,20,12,3,no,9,3,3,1,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,3:37,3,-4,9,10,0,48,1,0,3,0,6,8,21,2,no,12,0,9,0,1,1,2,2
2,57,4:18,10,-3,4,20,13,0,4,9,4,0,0,14,8,6,no,8,3,0,1,2,5,3,0
3,53,5:14,17,0,2,7,9,0,4,14,2,0,1,20,9,11,no,11,2,0,2,4,3,4,1
4,50,4:34,7,-3,5,10,21,0,5,5,3,0,1,18,9,5,yes,6,4,0,1,3,4,2,1
5,47,3:51,6,-3,6,5,21,0,0,12,3,1,0,7,20,8,no,10,4,0,1,4,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:17,4,-3,10,3,0,31,6,14,2,0,3,10,25,1,no,14,0,7,2,1,2,6,0
2,56,4:05,5,-4,3,10,14,2,0,26,3,0,1,16,6,3,no,12,3,2,3,1,3,1,2
3,55,3:35,2,-4,5,20,23,0,9,0,4,1,3,16,8,2,no,8,5,0,0,2,5,1,0
4,53,3:48,16,-1,6,3,13,2,6,8,2,1,1,10,14,7,no,9,2,2,1,3,2,4,3
5,49,5:01,16,-1,4,7,23,0,0,0,2,2,3,9,8,10,no,11,6,0,0,4,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:17,17,0,10,7,6,0,9,10,3,1,1,4,4,8,no,13,1,0,1,4,6,2,0
2,51,3:09,8,-3,4,3,10,16,6,7,3,0,4,16,10,6,no,14,2,5,1,3,3,3,1
3,49,4:31,0,-6,4,3,11,16,6,15,3,1,2,3,6,0,no,9,3,4,2,0,2,2,3
4,48,4:09,15,0,4,7,22,0,0,0,2,2,1,8,9,10,no,11,5,0,0,4,1,4,0
5,47,4:09,1,-4,7,10,21,9,0,3,3,0,4,12,14,4,no,12,4,3,1,2,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,3:26,0,-6,5,3,0,48,6,10,3,0,4,12,20,0,no,9,0,8,1,0,1,4,3
2,54,4:45,9,-1,1,3,34,0,0,8,3,0,2,8,6,6,no,14,7,0,1,3,3,3,1
3,47,3:38,8,0,4,20,6,0,9,0,4,0,3,13,6,9,no,8,1,0,0,5,5,2,1
4,43,3:26,9,-2,2,5,14,0,0,15,3,1,1,18,12,9,no,10,3,0,2,4,1,2,2
5,34,3:43,5,-2,2,0,4,10,0,15,2,0,1,2,9,9,no,13,1,3,2,4,1,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,4:03,10,-1,2,7,22,0,0,15,2,0,2,12,11,9,no,11,5,0,2,4,1,3,1
2,55,4:56,10,-1,0,3,5,38,0,0,3,2,2,19,7,6,no,9,1,7,0,2,2,2,1
3,50,2:32,3,-4,6,0,7,31,0,7,2,0,4,4,17,5,no,13,1,7,1,2,1,3,1
4,47,6:43,0,-4,5,5,29,0,6,6,3,0,0,8,10,0,no,10,6,0,0,0,4,3,2
5,47,4:47,14,-1,4,10,10,0,4,6,3,0,1,14,12,11,no,12,2,0,1,5,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,79,3:15,0,-6,3,2,4,76,0,0,1,1,7,6,5,0,no,14,1,12,0,0,1,2,1
2,71,2:31,18,0,5,20,23,0,5,0,4,0,0,10,12,3,no,8,4,0,0,2,5,3,0
3,56,2:36,18,0,7,7,10,0,4,10,2,2,0,14,9,11,no,11,2,0,1,4,3,4,0
4,54,3:39,0,-6,8,3,8,10,9,22,3,0,1,14,21,2,no,9,2,2,3,1,3,3,3
5,45,3:20,9,-3,1,5,16,0,3,14,3,0,2,7,4,9,no,10,4,0,1,4,3,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,5:02,8,-2,3,10,10,13,4,14,3,0,2,12,4,1,no,12,2,4,2,1,1,3,2
2,59,6:42,5,-5,3,0,6,50,0,0,0,0,7,4,14,3,no,11,1,10,0,1,1,4,1
3,54,5:24,9,-3,1,10,26,0,0,11,3,0,1,10,8,6,yes,7,5,0,1,3,2,3,2
4,48,4:42,5,-5,11,7,16,0,10,4,3,0,2,2,10,3,no,13,3,0,1,1,7,3,0
5,41,5:46,18,0,2,10,7,4,0,0,3,3,1,10,2,10,yes,2,2,1,0,5,1,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,5:32,18,0,5,7,13,0,3,9,3,1,1,6,2,9,no,13,2,0,1,5,4,1,1
2,54,4:52,14,-1,10,5,8,0,0,18,3,1,0,7,12,10,no,10,2,0,1,4,3,3,1
3,50,4:58,3,-4,3,20,0,0,4,24,4,0,0,8,10,3,no,8,0,0,3,2,1,6,2
4,48,4:53,0,-6,4,10,11,21,0,8,3,1,2,8,6,0,no,12,2,6,1,0,0,3,2
5,46,5:12,9,-3,5,7,25,0,3,0,2,0,3,5,4,8,no,11,5,0,0,3,5,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:03,16,-1,0,0,17,16,0,9,0,0,1,8,9,10,no,12,4,3,2,4,1,4,0
2,50,3:23,14,0,9,15,6,0,6,0,3,0,0,0,21,10,yes,1,1,0,0,5,1,6,2
3,48,4:18,0,-5,3,7,3,25,5,10,3,1,3,7,4,0,no,13,1,6,1,0,4,1,1
4,44,4:26,4,-2,0,3,20,9,4,6,3,1,1,18,2,4,no,9,3,2,1,3,4,1,2
5,35,3:23,6,-4,0,5,19,0,0,9,3,0,0,9,6,9,no,10,4,0,1,4,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,4:36,12,-1,4,5,16,10,3,6,3,2,2,15,9,5,no,10,3,3,0,3,2,1,1
2,54,5:24,1,-3,5,7,24,10,3,7,3,0,2,6,13,1,no,13,6,3,1,1,2,2,0
3,47,5:04,5,0,2,5,14,4,3,14,2,0,3,20,4,4,no,12,3,2,2,2,3,3,1
4,43,3:08,0,-2,6,20,8,0,6,5,4,0,0,9,18,4,no,8,1,0,1,2,3,6,1
5,41,3:03,13,-3,5,3,7,0,7,9,2,1,2,9,15,10,no,9,2,0,1,4,5,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,2:53,16,0,2,7,21,0,0,19,2,0,1,13,6,7,no,11,5,0,3,3,2,3,0
2,53,6:05,0,-3,2,3,13,26,4,8,2,0,1,16,16,1,no,14,2,5,2,1,2,4,2
3,47,4:55,0,-3,11,10,11,1,8,9,3,0,2,2,12,3,no,12,2,1,1,2,5,3,1
4,44,4:39,8,-1,4,5,20,0,5,3,3,0,1,12,2,6,no,10,4,0,0,3,6,1,1
5,43,2:43,10,-1,3,0,3,28,0,0,1,1,3,12,19,7,no,13,1,7,0,3,0,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,3:46,18,0,5,7,26,0,2,12,2,0,0,11,8,6,no,11,5,0,1,2,3,4,1
2,60,3:58,9,-1,4,8,20,0,3,17,2,0,1,12,13,3,no,8,4,0,3,2,3,3,1
3,59,4:49,0,-6,4,3,4,47,0,7,3,0,3,14,13,0,no,14,1,8,2,0,2,3,2
4,51,4:35,14,0,8,10,14,0,5,0,3,0,0,13,16,9,no,12,3,0,0,4,3,4,1
5,35,5:02,0,-6,1,0,9,31,0,0,1,1,3,8,8,2,no,13,2,7,0,1,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:37,18,0,9,7,18,0,4,8,2,1,3,6,16,7,no,11,4,0,1,3,3,4,0
2,54,3:52,0,-4,10,10,2,18,8,10,3,0,6,8,10,2,no,12,1,4,2,1,5,2,0
3,52,3:34,9,-3,4,5,10,9,6,12,2,0,3,4,11,3,no,10,2,3,2,2,2,2,3
4,50,3:22,13,-1,1,3,17,17,0,0,1,0,5,10,7,8,no,9,3,5,0,3,2,2,2
5,41,3:04,1,-5,1,13,16,0,3,12,3,1,1,20,4,4,no,8,4,0,2,2,2,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:15,16,0,6,7,20,0,4,5,2,0,1,8,10,7,no,11,4,0,1,3,4,4,0
2,58,3:32,4,-3,1,3,0,48,2,3,2,2,3,16,10,3,no,14,0,8,2,2,2,2,0
3,50,3:51,13,-3,2,0,29,9,0,0,0,0,4,14,13,8,no,12,6,3,0,3,2,2,2
4,49,4:36,0,-3,6,3,3,31,3,6,3,2,3,14,10,1,no,9,1,6,1,1,2,3,2
5,45,3:05,6,-2,7,5,18,0,0,11,3,0,0,7,16,7,no,10,3,0,1,3,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,5:12,1,-5,1,5,8,55,0,0,2,0,5,10,6,1,no,12,1,9,1,1,1,2,1
2,64,3:46,12,0,7,5,17,0,7,16,3,0,2,9,10,5,no,10,4,0,2,3,4,2,0
3,62,5:46,18,0,3,7,13,0,0,21,2,1,1,4,4,6,no,11,3,0,3,3,3,3,0
4,48,3:35,8,-3,8,3,0,13,10,9,3,0,0,6,14,5,no,9,0,3,1,2,3,4,3
5,46,3:20,0,-5,6,20,21,0,4,0,4,1,1,12,7,1,no,8,4,0,0,1,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,2:48,18,0,4,13,14,0,3,22,3,0,1,4,6,6,no,8,3,0,2,3,3,4,0
2,64,3:20,0,-6,3,2,10,55,0,0,1,3,7,6,4,0,no,14,2,10,0,0,1,0,2
3,55,2:07,15,-1,4,7,23,0,3,4,3,0,4,11,14,8,no,13,6,0,1,4,2,2,0
4,55,4:07,12,-2,3,7,23,0,4,8,2,0,1,12,11,7,no,11,4,0,2,3,3,4,0
5,50,2:42,0,-6,9,3,0,26,9,9,3,0,1,12,10,0,no,9,0,4,2,0,5,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:47,13,-3,2,3,0,38,0,8,3,1,4,11,12,8,no,14,0,7,2,3,1,2,2
2,54,4:20,3,-3,8,3,36,4,3,0,3,0,1,10,20,3,no,9,6,1,0,2,2,4,2
3,52,3:24,5,-1,6,10,12,10,0,10,3,0,0,16,16,7,no,12,3,3,1,3,2,1,2
4,51,3:29,12,-1,5,7,5,0,9,14,2,1,0,15,11,7,no,11,1,0,2,3,3,6,0
5,48,2:53,1,-2,3,5,18,0,3,20,3,0,2,13,6,7,no,10,4,0,2,3,5,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:49,3,-4,7,7,22,0,3,16,3,0,1,4,11,4,no,13,5,0,2,2,3,2,1
2,44,4:08,15,0,6,3,16,0,4,0,1,3,1,5,9,7,no,8,3,0,0,4,2,4,1
3,43,4:11,9,-1,2,10,19,4,0,0,3,1,1,6,8,9,yes,3,4,2,0,4,1,2,1
4,41,3:37,0,-6,5,10,14,18,0,0,3,1,4,13,4,2,no,12,3,4,1,1,3,0,2
5,38,3:32,7,-1,7,7,4,0,4,10,2,1,0,12,8,9,no,11,1,0,2,3,4,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,3:56,13,0,6,7,13,0,5,14,2,1,1,6,12,9,no,11,2,0,2,4,2,5,0
2,55,3:42,5,-3,11,20,6,0,11,5,4,0,2,9,11,7,no,8,1,0,1,3,7,2,0
3,53,3:51,12,-1,1,7,9,13,0,12,3,0,2,9,11,5,no,13,2,4,2,3,2,2,0
4,44,4:49,8,-2,2,5,14,0,3,14,3,0,0,12,8,9,no,10,3,0,1,4,1,3,3
5,41,3:25,0,-6,2,5,16,17,0,7,2,2,4,12,6,0,no,12,4,5,1,0,0,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,4:37,0,-3,6,3,4,48,3,0,3,1,5,16,12,3,no,9,1,8,0,1,2,1,3
2,59,3:47,12,-1,6,7,9,0,6,20,2,0,0,12,16,7,no,11,2,0,3,3,1,6,1
3,52,2:16,5,-2,5,0,7,16,9,12,0,1,2,12,2,3,no,14,2,5,1,1,5,1,2
4,52,2:30,10,-1,4,7,30,0,2,0,3,0,2,2,8,7,no,13,5,0,0,4,4,2,0
5,51,2:49,4,-4,5,10,23,13,0,0,3,0,3,4,8,1,no,12,5,4,0,1,1,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:50,10,-2,7,10,10,9,0,16,3,0,3,16,14,2,no,12,2,3,3,2,1,3,1
2,53,2:49,0,-6,3,2,17,31,0,6,1,1,2,8,13,0,no,14,3,6,2,0,1,4,1
3,47,2:39,8,-3,5,20,11,0,6,0,4,1,0,8,10,6,no,8,2,0,0,3,3,4,1
4,46,3:48,13,0,2,7,13,1,0,10,3,1,1,2,5,8,no,13,3,1,1,4,2,3,0
5,44,3:06,9,-1,4,5,9,0,11,7,3,1,0,8,0,5,no,10,2,0,0,3,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:47,17,0,5,5,14,0,0,16,2,0,1,8,18,8,no,10,3,0,2,4,3,3,1
2,54,3:34,16,-1,4,10,17,0,8,0,3,1,2,12,7,8,yes,4,3,0,0,3,5,3,0
3,53,2:52,0,-6,5,7,6,38,3,0,3,0,4,8,9,0,no,13,1,7,1,0,2,3,1
4,43,2:51,10,-2,2,3,23,0,0,7,2,2,2,8,8,4,no,9,6,0,1,3,1,3,1
5,41,3:53,0,-4,2,10,16,9,0,8,3,0,5,17,11,7,no,12,4,3,1,3,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:34,5,-3,2,3,9,43,0,0,2,0,7,6,4,4,no,14,3,9,0,2,1,2,1
2,56,4:05,3,-2,7,3,16,9,9,11,3,0,3,8,9,3,no,9,3,2,2,2,6,2,0
3,48,4:59,12,0,1,5,12,0,0,18,3,0,0,4,7,8,no,10,2,0,2,4,0,4,3
4,45,2:59,14,0,2,20,9,0,0,0,4,2,0,7,7,9,no,8,2,0,0,4,1,3,2
5,36,4:21,0,-5,4,7,28,0,2,0,2,0,2,7,5,8,no,11,6,0,0,2,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:36,13,0,6,7,30,0,5,0,2,0,3,10,6,8,no,11,5,0,0,3,5,2,1
2,50,5:56,9,0,2,7,14,0,0,18,3,2,0,12,10,7,no,13,3,0,3,4,0,3,0
3,47,4:41,0,-6,3,10,15,1,8,16,3,1,1,10,7,0,yes,2,4,0,2,0,3,5,0
4,37,6:47,5,-4,4,3,5,17,0,7,3,0,5,9,14,8,no,14,2,5,1,3,3,3,1
5,35,5:21,4,-1,4,0,10,10,3,5,1,0,0,11,15,7,no,10,2,3,1,4,2,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:59,18,0,7,7,10,0,4,18,2,0,1,12,10,8,no,11,2,0,2,3,4,4,1
2,63,3:01,9,-2,8,20,15,0,13,0,4,0,1,8,17,3,no,8,3,0,0,2,5,4,0
3,51,3:46,0,-6,7,10,14,13,0,13,3,0,1,15,12,0,no,12,3,4,2,0,2,2,2
4,51,2:56,16,0,3,7,9,9,0,7,3,2,4,4,6,8,no,13,2,3,1,4,1,2,0
5,47,5:10,0,-5,0,3,27,16,0,6,3,0,2,16,10,1,no,9,5,3,1,1,1,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,4:59,18,0,6,7,0,0,0,35,2,1,0,8,18,9,no,11,0,0,4,4,0,7,0
2,62,3:05,9,-2,9,20,22,0,4,0,4,1,1,6,14,4,no,8,4,0,0,2,4,3,0
3,49,3:51,3,-2,0,7,10,31,0,0,3,0,5,6,5,3,no,13,2,7,0,2,3,1,0
4,46,2:56,5,-5,1,10,35,0,0,0,3,1,3,22,11,6,no,12,8,0,0,2,0,2,2
5,43,4:43,5,-3,1,3,6,18,6,7,3,0,4,12,6,6,no,9,1,4,1,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,2:58,0,-4,8,10,10,31,3,7,3,0,4,14,16,0,no,12,3,7,1,0,1,2,1
2,63,3:50,17,0,2,7,12,1,0,24,3,0,0,5,8,9,no,13,2,1,3,4,2,3,0
3,52,4:01,5,-3,4,20,13,0,5,8,4,0,0,15,13,3,no,8,3,0,1,1,3,5,1
4,45,4:15,13,-1,2,10,6,4,7,4,3,2,3,15,4,6,yes,7,1,2,1,4,4,1,1
5,34,3:09,5,-4,7,3,7,10,6,0,3,3,0,2,10,7,no,9,1,2,0,3,1,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:20,8,-1,6,7,15,0,3,17,3,0,1,4,14,8,no,13,3,0,2,4,3,3,0
2,55,4:37,9,-2,1,3,11,26,7,0,3,2,3,18,2,1,no,9,2,5,0,1,4,2,1
3,53,5:14,0,-6,1,3,12,43,0,0,3,0,5,6,10,0,no,14,3,9,0,0,1,4,1
4,51,4:21,13,-1,7,7,16,0,2,7,2,2,1,12,6,9,no,11,3,0,1,4,3,2,1
5,42,2:36,10,-2,4,20,8,0,2,0,4,0,2,4,12,11,no,8,2,0,0,5,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:39,3,-5,5,3,0,48,3,6,3,1,4,15,16,2,no,14,0,9,1,1,3,2,1
2,61,5:20,6,-4,6,20,15,0,8,10,4,0,0,12,15,4,no,8,3,0,1,2,4,4,0
3,58,3:15,12,-2,2,10,3,26,0,7,3,1,2,22,13,7,no,12,1,6,1,3,0,1,2
4,49,5:10,11,-2,4,5,9,0,3,19,3,0,2,7,8,12,no,10,2,0,1,5,4,3,0
5,47,3:18,12,-1,6,7,8,0,6,9,2,1,0,14,18,11,no,11,1,0,1,4,1,6,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,5:04,9,-2,1,3,23,13,0,15,3,1,3,16,6,4,no,14,4,4,2,2,1,3,1
2,53,4:02,0,-6,2,2,7,43,0,5,1,1,5,10,8,0,no,12,2,9,1,0,0,3,1
3,50,5:10,9,-1,4,20,10,0,8,0,4,0,2,6,8,8,no,8,3,0,0,4,4,3,0
4,48,2:37,13,0,5,7,12,0,0,11,3,0,1,4,12,11,no,13,2,0,2,5,3,2,1
5,46,4:01,8,-2,6,7,15,0,5,7,2,0,0,10,12,9,no,11,3,0,1,3,3,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:26,18,0,8,7,16,0,4,9,2,0,1,8,13,8,no,11,3,0,1,4,3,4,1
2,60,4:04,8,-3,5,10,22,10,8,0,3,0,3,15,8,5,no,12,4,3,0,2,5,1,0
3,57,4:42,14,0,2,3,0,38,0,0,3,1,2,16,10,9,no,14,0,7,1,4,1,3,1
4,51,4:59,0,-5,9,7,13,1,3,23,3,1,0,6,16,0,no,13,3,1,3,0,2,4,1
5,43,4:22,0,-4,3,5,15,4,6,14,2,1,0,14,12,3,no,10,3,2,2,2,2,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:18,17,0,5,8,15,0,5,10,2,0,1,6,12,8,no,8,3,0,1,4,3,3,2
2,55,3:41,7,0,3,7,17,0,4,17,2,0,1,20,13,6,no,11,3,0,2,2,4,4,1
3,51,4:00,9,-1,4,7,14,18,0,0,3,0,2,8,13,6,no,13,3,4,1,3,2,2,0
4,49,3:57,0,-6,4,10,4,31,0,6,3,0,3,11,10,0,no,12,1,7,1,0,1,4,1
5,45,4:52,0,-4,5,10,24,0,3,7,3,1,2,13,10,3,yes,3,6,0,1,2,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:55,0,-6,11,20,13,0,13,6,4,0,2,8,16,2,no,8,2,0,1,1,6,3,1
2,56,2:32,10,-2,3,7,12,0,4,22,2,0,1,16,4,6,no,11,3,0,3,2,3,4,1
3,54,3:25,16,-2,4,7,16,10,3,0,3,1,3,12,9,10,no,13,3,3,0,4,2,2,0
4,53,4:26,9,-1,2,3,2,31,0,7,3,1,4,12,9,6,no,9,1,6,1,3,1,2,2
5,46,3:21,6,-2,3,0,22,0,0,17,1,0,1,6,16,9,no,10,4,0,2,4,1,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:42,9,-2,3,7,28,0,4,11,2,0,3,13,4,5,no,11,6,0,1,2,4,2,1
2,54,5:18,1,-4,5,3,18,13,3,15,3,2,1,10,10,1,no,14,3,4,2,1,2,4,0
3,54,4:22,16,0,4,3,0,25,0,6,2,1,4,6,13,8,no,9,0,5,2,4,1,2,2
4,53,3:31,13,-1,3,20,10,0,8,0,4,0,2,12,8,8,no,8,3,0,0,3,2,4,2
5,47,4:08,0,-4,4,10,12,25,0,0,3,0,5,4,10,2,yes,3,2,6,0,1,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:26,18,0,7,7,17,0,3,11,3,2,0,8,9,6,no,13,3,0,1,4,3,2,0
2,63,2:35,0,-6,4,3,0,45,9,8,3,0,3,4,4,0,no,9,0,6,2,0,3,3,3
3,60,3:52,0,-5,6,10,13,31,5,0,3,0,5,22,14,0,no,12,3,7,0,0,3,2,0
4,55,6:02,8,-2,1,3,33,0,0,12,3,1,2,30,18,4,no,14,7,0,2,2,2,2,1
5,51,4:52,15,0,9,7,5,0,0,15,2,1,1,3,22,10,no,11,1,0,2,4,3,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,3:39,0,-5,3,0,5,62,4,0,0,0,7,4,7,0,yes,5,1,11,0,0,2,2,2
2,63,4:13,18,0,5,3,13,0,5,19,2,1,2,14,10,7,no,9,4,0,2,4,4,3,0
3,63,3:26,16,-1,0,15,23,0,0,10,3,1,1,17,4,7,yes,1,4,0,1,3,4,2,0
4,55,3:16,9,-2,6,5,25,0,0,12,3,0,1,7,18,6,no,10,5,0,1,3,1,2,3
5,37,4:34,0,-5,3,10,0,9,4,16,3,1,1,14,17,4,yes,7,0,2,3,2,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,72,6:02,18,0,6,5,13,1,3,26,3,2,0,15,17,6,no,10,2,1,2,3,1,2,2
2,52,4:11,16,-1,3,7,13,0,9,5,2,0,2,13,6,10,no,11,3,0,1,3,5,4,0
3,48,2:56,0,-6,10,10,22,0,5,7,3,0,0,8,22,0,yes,6,5,0,2,0,4,3,1
4,46,5:14,0,-5,4,3,7,31,0,6,3,0,1,13,8,0,no,14,2,7,1,0,4,3,1
5,44,4:16,10,-2,1,20,15,0,0,0,4,2,1,16,12,9,no,8,3,0,0,4,0,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:08,13,-1,7,10,19,0,0,15,3,0,0,12,16,4,no,12,4,0,2,3,2,3,1
2,62,4:21,3,-4,1,3,21,38,0,0,3,0,4,14,8,2,no,14,3,7,1,1,1,3,2
3,56,3:21,5,-4,9,3,15,10,3,15,3,1,2,11,19,3,no,9,3,2,2,1,4,3,1
4,48,2:28,10,-4,6,20,8,0,8,0,4,1,2,18,17,11,no,8,2,0,0,4,2,3,2
5,45,2:54,13,-1,4,7,9,0,5,8,3,1,2,12,7,9,no,13,3,0,1,4,5,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,2:44,13,-1,2,5,13,0,0,33,3,1,0,8,10,6,no,10,3,0,3,3,1,3,1
2,59,3:21,13,-1,3,7,19,0,7,11,3,1,0,24,5,4,no,13,4,0,2,3,4,1,0
3,48,2:54,6,-4,6,20,20,0,0,0,4,0,2,8,22,7,no,8,5,0,0,3,1,4,1
4,48,4:19,0,-6,4,3,9,26,6,6,3,1,4,13,9,0,no,9,2,6,1,0,3,1,3
5,43,5:51,13,-3,4,3,0,16,3,7,3,1,1,4,11,8,no,14,0,5,1,3,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,3:57,11,-2,3,7,24,1,3,8,2,1,1,15,6,4,no,11,5,1,1,1,3,3,1
2,52,4:52,8,-2,3,20,6,0,2,15,4,1,0,18,15,4,no,8,1,0,2,3,3,2,2
3,50,5:22,11,-3,3,3,17,13,0,6,3,1,1,12,17,6,no,14,3,4,1,3,1,4,1
4,49,3:17,14,-2,9,10,14,1,3,0,3,1,1,11,20,7,yes,3,3,1,0,3,4,2,1
5,49,4:22,0,-5,8,10,12,16,3,5,3,2,3,10,8,0,no,12,3,3,2,0,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:24,18,0,8,10,12,0,3,14,3,0,1,8,10,7,no,12,2,0,2,4,3,3,1
2,53,3:11,10,-2,7,3,4,0,8,23,2,4,0,10,11,4,no,9,1,0,3,2,3,2,3
3,49,3:41,0,-3,2,7,9,31,3,0,3,1,5,8,2,2,no,13,2,7,0,1,3,1,0
4,47,3:08,5,-5,12,10,22,0,3,0,3,1,3,10,18,6,yes,3,6,0,0,2,3,2,1
5,43,3:30,3,-2,1,3,17,21,0,0,2,2,3,7,2,2,no,14,4,6,0,1,2,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,83,2:45,18,0,8,7,32,0,3,15,3,0,0,6,19,6,no,13,6,0,1,3,2,3,0
2,55,4:11,0,-6,2,3,5,48,3,0,3,0,5,16,8,5,no,9,1,7,1,2,3,2,1
3,54,4:10,12,-1,4,3,12,1,3,20,2,0,1,10,10,8,no,14,3,1,3,4,3,2,2
4,51,3:31,14,-1,3,5,19,0,0,11,3,0,2,3,8,9,no,10,5,0,1,4,1,3,1
5,46,5:12,0,-6,4,10,0,36,2,0,3,2,3,15,5,0,no,12,0,8,0,0,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,6:58,18,0,8,3,19,1,8,8,2,0,1,5,22,7,no,14,4,1,1,4,3,5,0
2,62,6:43,4,-4,3,20,3,0,4,32,4,0,0,14,14,3,no,8,1,0,4,2,3,2,2
3,57,5:01,0,-4,0,3,12,43,3,0,3,0,6,22,6,2,no,9,3,8,0,1,2,2,1
4,49,4:16,5,0,5,0,21,10,0,8,2,1,2,6,15,8,no,13,4,3,1,3,2,1,1
5,39,5:15,5,-2,2,5,24,0,0,5,3,1,1,10,0,8,no,10,5,0,0,3,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
