Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods
6,37,4:17,0,-5,5,3,10,21,3,0,2,1,4,8,10,4,yes,7,2,6,0,2,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,5:00,13,0,6,7,27,0,5,6,2,0,4,8,9,6,no,11,7,0,1,2,5,1,0
2,63,4:17,0,-6,2,2,6,55,4,0,1,0,7,10,4,0,no,12,1,10,0,0,2,2,2
3,61,5:20,13,-1,6,3,10,2,3,25,2,0,0,2,8,5,no,14,2,2,3,3,3,3,2
4,59,3:10,17,0,5,7,18,0,3,9,3,1,0,6,10,10,no,13,3,0,1,5,1,3,1
5,43,6:55,0,-5,3,5,20,0,7,13,3,0,0,13,6,6,no,10,4,0,1,2,5,2,1
6,39,5:04,5,-4,4,20,10,0,4,0,4,0,2,4,6,7,no,8,3,0,0,3,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:58,18,0,3,5,9,0,0,29,3,2,1,14,11,6,no,10,2,0,3,4,3,1,0
2,58,4:41,13,-1,5,3,29,9,0,0,3,0,2,2,18,6,no,14,5,3,0,3,1,4,2
3,50,4:52,8,-4,9,10,18,0,3,6,3,1,2,8,10,5,no,12,5,0,1,2,1,3,2
4,42,5:11,7,-1,2,7,0,18,4,5,2,0,2,12,2,5,no,11,0,5,1,2,3,4,1
5,37,5:32,0,-5,9,8,17,0,8,0,2,2,2,3,11,5,no,8,3,0,0,2,5,3,1
6,37,5:29,1,-4,1,3,4,29,3,0,3,2,5,13,0,4,no,9,1,6,0,2,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:42,0,-4,10,7,27,0,9,8,2,0,3,14,16,2,no,11,5,0,1,0,6,3,1
2,54,6:14,13,0,5,0,32,0,4,0,1,0,2,7,8,9,no,10,7,0,0,4,4,2,0
3,51,4:08,13,-1,0,7,0,26,0,6,3,0,4,4,4,10,no,13,0,6,1,4,1,3,0
4,48,5:40,9,-2,3,3,6,26,3,0,3,3,5,16,8,6,no,14,1,7,0,3,1,2,1
5,46,5:41,8,-2,0,10,8,4,0,18,3,0,1,6,6,7,yes,2,3,1,2,3,2,2,2
6,44,3:38,1,-3,4,20,10,0,5,7,4,1,1,4,9,3,no,8,2,0,1,2,2,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,7:26,5,-4,4,3,4,55,3,0,3,1,7,6,11,3,no,9,1,9,0,1,3,1,2
2,59,3:11,3,-4,2,20,14,0,0,24,4,0,1,10,6,2,no,8,2,0,2,1,4,5,0
3,52,5:03,5,-5,6,5,28,0,0,13,3,0,1,2,20,8,no,10,6,0,1,3,1,2,2
4,52,4:45,13,-1,1,3,7,26,3,0,3,1,2,16,2,6,no,14,2,5,1,3,3,2,1
5,48,5:16,15,-1,6,7,6,0,4,11,2,0,0,10,5,9,no,11,1,0,2,3,3,5,2
6,44,4:20,12,-2,1,7,25,1,0,0,3,1,2,6,6,8,no,13,5,1,0,4,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,76,4:17,18,0,1,3,12,31,0,11,3,1,4,20,12,6,no,14,3,7,1,3,1,2,0
2,61,5:05,4,-4,9,20,12,0,4,16,4,0,1,9,16,1,no,8,2,0,2,1,5,2,2
3,57,5:09,18,0,2,5,6,0,7,19,3,0,0,2,2,8,no,10,1,0,1,5,3,3,2
4,50,5:36,8,-3,7,7,11,0,7,13,3,0,1,2,8,5,no,13,2,0,2,2,4,4,1
5,50,5:28,0,-5,6,10,20,16,3,0,3,1,2,14,16,0,yes,5,3,5,0,0,3,3,0
6,50,3:39,5,-5,3,3,9,31,4,0,3,2,4,20,13,3,no,9,2,6,0,1,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,71,3:18,13,-1,9,7,21,0,8,14,2,0,2,7,20,5,no,11,4,0,2,2,4,4,0
2,61,5:43,17,0,7,3,17,0,9,8,2,0,1,2,6,8,no,14,3,0,1,4,3,5,2
3,58,6:36,0,-6,6,3,13,36,6,0,3,0,4,16,6,4,no,9,2,4,1,2,6,1,2
4,47,5:39,5,-5,5,7,24,0,3,8,3,1,0,4,6,6,no,13,6,0,1,2,2,3,0
5,46,5:34,4,-3,4,10,2,21,0,8,3,0,3,8,4,3,no,12,1,6,1,2,2,3,0
6,46,5:03,14,-2,1,15,12,2,4,0,3,1,2,8,3,7,yes,1,3,2,0,3,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,6:52,13,-1,14,7,12,0,15,0,2,0,2,4,14,5,no,11,2,0,0,2,7,4,1
2,58,4:52,18,0,7,5,17,0,4,7,2,0,2,4,4,6,no,12,3,0,1,4,4,3,1
3,56,5:19,9,-3,2,3,16,16,0,13,3,1,2,4,6,1,no,14,3,3,3,1,1,4,2
4,55,4:22,13,-2,3,10,11,0,6,14,3,0,0,6,8,7,yes,3,2,0,2,3,2,3,3
5,45,4:28,0,-5,7,7,17,16,3,0,3,1,3,8,8,0,no,13,4,5,0,0,2,2,1
6,45,5:26,0,-6,1,3,15,31,1,0,3,3,5,18,4,0,no,9,4,6,0,0,3,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,5:13,16,-2,2,3,0,48,0,0,1,0,6,2,8,8,yes,6,0,8,1,3,0,3,2
2,53,3:59,17,0,2,7,19,0,0,8,2,0,0,10,5,10,no,11,4,0,1,4,1,4,2
3,46,3:43,13,-2,7,10,18,0,0,0,3,1,3,3,8,8,no,12,4,0,0,3,3,4,0
4,44,5:28,1,-4,5,10,17,4,4,7,3,1,3,10,6,1,yes,2,4,1,1,1,4,3,0
5,44,3:29,3,-4,5,5,14,0,3,18,3,1,1,7,8,7,no,10,3,0,2,3,1,3,2
6,40,4:55,2,-4,2,20,8,4,0,8,4,0,1,4,1,4,no,8,1,2,1,2,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,5:39,18,0,4,5,11,0,0,25,2,2,0,11,8,6,no,10,2,0,3,3,2,3,1
2,62,3:47,0,-6,3,3,10,48,4,0,1,0,5,8,7,0,yes,7,3,9,0,0,2,1,2
3,59,3:37,9,-2,7,7,14,0,11,13,2,0,0,11,6,3,no,11,3,0,2,1,5,4,1
4,50,4:21,17,0,4,20,9,0,0,0,4,2,0,6,11,9,no,8,2,0,0,5,1,3,1
5,49,4:55,3,-4,2,10,21,10,0,7,3,0,1,10,10,4,yes,2,3,2,1,2,4,2,1
6,47,5:40,5,-4,6,10,20,4,0,6,3,0,1,10,14,5,no,12,4,2,1,2,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,3:16,18,0,1,7,28,0,0,15,3,0,0,4,6,6,no,13,5,0,2,4,1,3,0
2,52,5:27,14,0,2,10,21,0,5,0,3,0,1,20,3,9,no,12,5,0,0,4,3,2,1
3,49,3:24,16,-1,7,8,0,10,0,9,2,0,2,4,21,7,no,8,0,3,1,3,1,5,3
4,46,4:03,0,-6,8,5,26,0,8,5,3,1,3,3,10,0,no,10,5,0,0,0,5,3,1
5,44,5:41,0,-5,1,2,11,31,4,0,1,1,6,16,2,5,no,14,3,7,0,2,2,1,2
6,34,6:38,1,-3,3,3,7,10,0,13,3,1,1,11,16,6,no,9,2,2,2,3,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:33,10,-3,9,10,24,0,0,12,3,0,1,4,12,6,no,12,5,0,1,2,3,4,0
2,57,3:49,3,-4,5,8,9,0,6,30,2,0,0,5,12,2,no,8,2,0,4,1,3,3,3
3,50,4:46,5,-3,1,3,10,31,3,0,2,0,4,9,4,1,no,9,2,7,0,1,3,1,3
4,47,3:31,10,-2,1,7,26,0,0,5,2,1,1,14,2,7,no,11,5,0,1,3,2,4,0
5,43,3:50,8,-4,3,10,17,0,0,9,3,0,1,4,11,9,yes,6,3,0,1,4,1,4,2
6,40,5:45,17,-1,9,5,0,2,8,0,2,2,3,11,6,10,no,10,0,2,0,5,6,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,6:11,10,-2,4,10,10,38,0,0,3,0,4,12,12,1,no,12,2,7,1,1,2,1,1
2,61,4:31,12,-1,6,7,20,0,8,9,2,1,1,8,10,5,no,11,4,0,1,2,2,4,2
3,53,5:10,11,-3,4,3,21,1,5,11,3,0,2,12,5,6,no,14,4,1,2,3,5,2,1
4,47,5:38,0,-6,1,15,24,10,0,3,3,0,3,16,12,0,yes,1,5,3,1,0,1,3,2
5,41,4:51,5,-3,8,7,0,21,3,0,3,0,7,0,13,6,no,13,0,6,0,3,3,2,1
6,37,7:32,14,-1,3,3,6,0,5,7,2,3,1,10,6,11,no,9,1,0,1,5,3,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5:04,4,-4,12,3,28,0,13,0,3,0,2,6,12,3,no,14,5,0,0,2,6,3,2
2,55,5:21,18,0,4,8,11,0,4,10,2,1,3,4,9,8,no,8,3,0,1,4,2,4,1
3,52,5:20,0,-5,3,3,0,48,3,0,3,1,6,10,6,5,no,9,0,8,0,2,2,2,2
4,50,5:43,15,0,1,7,14,0,4,9,2,1,2,14,4,11,no,11,3,0,1,4,2,4,1
5,48,3:57,4,-2,5,7,20,10,0,4,3,0,0,2,16,5,no,13,4,2,2,3,2,2,0
6,43,4:33,5,-5,1,5,10,16,4,7,2,1,6,13,2,6,no,10,2,5,1,2,4,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,3:22,0,-3,0,5,13,55,0,0,2,0,6,18,2,0,no,12,3,10,0,0,1,1,1
2,64,3:34,8,-3,9,3,12,25,8,2,3,1,2,8,17,2,no,14,2,4,2,1,2,5,1
3,63,2:44,5,-3,6,20,10,0,9,16,4,0,2,8,10,3,no,8,2,0,2,1,5,2,2
4,57,2:44,18,0,5,5,11,0,4,14,3,0,0,17,8,9,no,10,2,0,1,5,4,1,2
5,50,2:58,14,-1,7,7,10,0,4,9,3,2,1,0,13,7,no,13,2,0,1,3,3,4,0
6,48,2:18,3,-4,4,7,23,0,4,11,2,0,2,7,8,5,no,11,4,0,2,2,4,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,3:14,7,-1,5,7,13,0,7,22,3,0,1,14,14,3,no,13,3,0,3,2,4,3,0
2,54,2:56,9,-2,3,3,4,13,6,18,3,0,0,9,11,6,no,9,1,3,2,3,3,2,3
3,51,5:18,5,-3,6,10,25,0,3,5,3,0,1,20,14,4,no,12,6,0,1,2,3,2,1
4,45,5:00,16,0,6,3,15,0,5,0,3,2,2,15,11,11,no,14,3,0,0,5,5,2,1
5,43,3:59,0,-5,9,20,15,0,4,0,4,2,0,4,8,3,no,8,2,0,0,1,3,4,2
6,41,5:57,8,-2,6,7,18,0,0,4,2,1,0,10,14,8,no,11,4,0,1,3,2,4,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,4:49,17,0,4,3,14,25,3,0,3,1,3,10,15,6,no,9,2,4,0,3,3,2,2
2,51,5:29,9,-1,7,7,12,0,5,12,2,1,1,10,16,8,no,11,3,0,2,3,1,5,1
3,51,4:53,0,-6,6,10,30,0,3,8,3,1,1,15,16,0,no,12,7,0,1,0,2,3,1
4,49,4:17,14,0,8,3,13,0,6,5,3,0,2,8,12,11,no,14,3,0,1,5,6,2,1
5,45,4:08,1,-4,6,20,11,0,4,7,4,3,0,14,7,4,no,8,2,0,1,2,3,2,1
6,44,3:03,8,-4,6,5,10,0,3,16,3,1,2,15,6,10,no,10,2,0,1,4,4,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,4:08,3,-3,3,3,8,48,0,0,3,0,4,5,14,3,no,14,2,9,0,2,3,2,0
2,61,3:39,14,-1,0,10,4,26,0,8,3,0,2,18,4,4,no,12,1,5,2,2,1,2,2
3,56,2:40,12,-1,4,3,6,10,13,9,3,1,1,22,11,8,no,9,1,2,1,4,4,1,3
4,52,4:14,13,-3,2,5,27,0,0,8,3,0,1,14,20,10,no,10,5,0,1,4,0,3,2
5,48,3:36,10,-2,10,7,17,0,6,0,3,1,1,6,17,9,no,13,3,0,0,4,4,3,0
6,44,3:01,0,-6,4,8,24,0,4,10,2,1,4,13,12,3,no,8,6,0,2,1,4,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:29,0,-4,8,3,4,38,8,8,3,0,3,8,14,0,no,9,1,6,2,0,5,2,1
2,64,2:55,17,0,7,5,17,0,5,13,2,0,1,6,14,8,no,12,3,0,2,4,2,5,0
3,55,2:53,17,0,2,7,21,0,4,4,2,1,0,12,4,8,no,11,3,0,1,3,2,4,2
4,53,4:37,8,-3,1,20,3,0,9,15,4,1,0,24,4,2,no,8,1,0,2,1,3,3,3
5,51,5:08,8,-3,5,5,26,0,3,7,3,1,6,4,8,7,no,10,7,0,0,3,3,1,0
6,43,4:29,0,-4,6,2,18,21,0,0,1,0,4,4,14,4,no,14,5,6,0,2,1,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:13,18,0,5,3,17,4,12,6,2,0,1,6,10,3,no,14,3,2,1,2,4,4,2
2,56,4:44,13,-1,8,7,20,0,3,6,3,1,2,10,12,9,no,13,4,0,1,4,2,3,0
3,52,2:44,12,-1,5,10,16,0,4,6,3,0,2,10,9,7,no,12,3,0,1,4,3,4,0
4,47,3:52,0,-6,6,20,17,0,4,6,4,0,2,9,8,2,no,8,4,0,1,1,4,3,1
5,47,4:22,9,-2,4,7,12,10,0,7,2,0,1,10,10,8,no,11,3,2,2,2,2,4,1
6,39,3:56,0,-6,7,3,0,21,6,8,3,2,3,10,6,0,no,9,0,5,1,0,6,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,5:11,17,0,1,20,18,0,0,9,4,0,0,10,12,5,no,8,3,0,1,3,1,4,2
2,60,4:23,8,-3,8,10,21,9,7,0,3,0,4,16,14,5,no,12,4,3,0,2,2,4,0
3,54,3:56,17,-1,10,7,5,0,5,11,2,1,2,11,20,11,no,11,1,0,2,4,5,2,1
4,54,6:11,0,-5,4,3,6,38,0,8,2,2,4,12,14,3,no,14,1,8,1,1,2,2,1
5,49,3:56,0,-5,10,3,5,1,13,22,2,1,3,12,14,3,no,9,2,1,3,2,5,1,3
6,47,4:02,10,-2,3,3,25,0,0,8,1,2,1,22,9,7,yes,3,5,0,1,4,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:49,18,0,7,7,16,1,8,0,2,1,2,6,6,6,no,11,3,1,0,3,4,4,0
2,53,4:55,0,-6,10,7,0,31,3,8,3,2,4,4,18,3,no,13,0,7,1,1,1,2,1
3,53,2:55,11,-3,5,10,7,1,7,15,3,1,1,18,3,6,no,12,1,1,2,3,3,2,2
4,51,3:56,11,-1,3,5,25,0,0,8,3,1,2,1,6,9,no,10,5,0,0,4,2,3,0
5,48,2:58,9,-1,2,3,22,0,6,7,2,0,2,12,2,6,no,9,5,0,1,3,6,1,1
6,34,4:16,1,-5,4,15,10,0,3,6,3,1,1,6,12,3,yes,1,2,0,1,2,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:44,6,-3,9,10,18,0,8,13,3,0,2,5,6,2,no,12,3,0,2,1,5,3,1
2,60,3:41,5,-4,2,2,5,50,0,0,1,2,7,6,5,3,no,14,2,10,0,1,0,1,2
3,55,3:30,12,-2,10,3,28,4,0,0,3,0,0,4,25,7,no,9,5,1,0,3,2,3,3
4,53,3:19,17,0,5,7,13,0,4,7,2,0,2,12,12,11,no,11,2,0,1,4,4,4,1
5,49,2:41,3,-5,4,15,6,0,12,14,3,0,1,29,10,5,yes,1,2,0,2,2,6,3,0
6,49,2:28,9,-2,3,7,21,1,0,10,3,1,2,8,6,6,no,13,5,1,1,3,2,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,3:33,15,-1,6,5,24,0,5,8,3,1,2,10,10,5,no,10,5,0,0,3,3,2,1
2,53,3:36,13,-1,4,3,13,0,6,15,3,0,0,2,10,7,no,14,3,0,2,3,2,6,2
3,52,4:47,7,-3,4,10,12,0,0,22,3,0,0,28,9,3,no,12,3,0,4,2,3,2,1
4,50,3:28,10,-3,12,7,21,0,3,0,3,1,1,2,21,8,no,13,4,0,0,3,3,3,1
5,45,2:39,3,-2,2,20,11,0,5,6,4,1,3,5,2,4,no,8,2,0,1,2,5,3,0
6,36,3:01,1,-5,2,3,6,25,4,0,1,2,6,8,3,4,no,9,2,7,0,2,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,3:05,18,0,5,13,18,0,9,11,3,1,2,17,8,6,no,8,3,0,1,3,6,1,0
2,60,5:13,9,-2,7,10,10,0,4,22,3,0,0,18,17,5,no,12,2,0,3,3,2,4,1
3,51,4:08,15,0,3,7,14,0,0,12,2,1,3,11,5,11,no,11,3,0,2,4,4,1,1
4,50,4:22,0,-6,12,3,8,26,7,0,3,2,0,16,25,0,no,9,2,4,1,0,4,2,2
5,45,3:08,0,-6,3,3,12,28,0,5,1,0,5,8,16,2,yes,6,2,7,1,1,0,4,2
6,42,4:36,9,-3,1,2,20,13,0,0,1,2,3,11,10,6,no,14,4,4,0,3,1,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,5:03,9,-3,2,3,11,25,0,18,2,0,3,10,18,1,yes,7,2,5,3,1,0,4,2
2,63,3:04,13,-1,2,7,30,0,4,8,2,1,0,18,10,4,no,11,5,0,1,1,2,4,2
3,55,4:30,0,-6,8,20,9,0,16,8,4,0,1,16,10,0,no,8,2,0,1,0,7,3,1
4,53,3:21,11,-3,7,7,23,0,0,8,3,0,1,2,23,12,no,13,5,0,1,5,1,3,0
5,41,3:53,10,0,3,5,5,0,0,18,3,2,0,16,6,10,no,10,1,0,1,5,2,3,1
6,35,8:35,3,-3,1,3,0,31,0,0,1,0,2,11,6,10,yes,2,0,7,0,4,3,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:51,12,-1,6,10,11,1,8,17,3,0,2,22,13,5,no,12,2,1,2,3,5,1,1
2,62,8:32,14,0,2,5,19,0,0,22,2,0,3,13,6,8,no,10,4,0,3,4,3,2,0
3,51,3:25,4,-2,8,7,22,1,11,0,2,0,3,5,10,3,no,11,4,1,0,1,6,3,1
4,50,3:21,10,-4,2,20,15,1,0,6,4,0,2,13,20,11,no,8,3,1,1,4,2,3,0
5,47,3:33,4,-2,1,3,6,31,4,0,2,1,4,10,5,5,no,14,1,6,1,3,1,3,2
6,37,3:33,0,-5,7,3,4,16,4,8,1,1,2,4,13,3,no,9,1,5,1,1,2,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,70,2:46,16,-1,3,3,21,10,0,18,3,0,3,13,18,5,no,9,4,2,2,2,3,2,1
2,58,3:24,17,0,3,5,19,0,3,11,3,1,0,16,5,6,no,10,3,0,1,4,3,1,2
3,55,3:48,0,-5,3,3,13,31,4,6,3,0,4,14,18,0,no,14,4,7,1,0,1,4,1
4,54,2:44,9,-2,12,10,4,0,9,12,3,1,2,12,15,5,no,12,1,0,2,3,6,2,0
5,53,3:42,0,-6,3,0,16,38,2,0,1,1,6,10,11,0,no,13,3,7,1,0,3,1,1
6,47,3:32,10,-2,3,13,23,0,0,0,3,2,4,8,6,4,no,8,6,0,0,2,1,4,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,2:13,18,0,7,7,13,0,9,12,2,0,2,8,14,5,no,11,2,0,2,2,5,4,1
2,55,4:38,8,0,2,3,0,36,0,6,3,0,5,10,4,8,no,14,0,8,1,4,3,1,1
3,50,3:21,0,-5,1,3,3,38,10,0,3,1,3,16,5,1,no,9,1,7,0,1,3,1,3
4,48,3:22,13,-3,7,5,20,0,0,6,3,0,2,3,14,10,no,10,4,0,0,4,2,3,2
5,48,2:26,1,-5,4,7,28,0,0,13,3,1,1,6,6,1,no,13,5,0,2,1,2,4,0
6,43,2:45,4,-1,4,13,15,0,3,5,3,0,1,10,10,8,no,8,3,0,1,4,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,4:04,16,-1,3,10,16,0,4,16,3,0,1,18,11,7,no,12,3,0,2,3,2,3,2
2,57,2:55,0,-3,14,3,18,13,12,0,3,2,0,7,22,0,no,14,3,4,0,0,5,2,2
3,53,4:08,1,-4,2,5,4,31,0,14,3,0,3,10,12,3,no,10,1,6,2,2,1,2,1
4,50,2:25,8,-3,7,7,18,0,6,7,3,1,0,2,9,8,no,13,4,0,1,4,2,3,0
5,50,3:30,18,0,6,7,6,0,0,13,2,1,1,10,12,12,no,11,1,0,2,5,3,3,1
6,41,3:32,5,-3,1,8,28,0,2,0,2,3,1,26,7,3,no,8,7,0,0,1,3,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,81,3:38,10,-2,5,3,10,55,0,0,2,0,8,4,19,4,no,14,2,10,0,2,0,4,0
2,70,2:39,18,0,10,7,20,0,7,8,3,1,0,14,16,4,no,13,4,0,1,3,4,2,0
3,49,3:42,0,-6,9,20,14,0,6,6,4,0,1,8,9,0,no,8,2,0,1,0,7,2,2
4,49,3:47,13,0,3,7,13,0,4,9,2,1,2,4,2,8,no,11,2,0,1,3,4,5,0
5,47,3:56,8,-3,1,5,13,10,4,9,2,0,2,14,5,8,no,12,3,3,1,3,3,1,2
6,47,5:02,0,-6,0,5,13,0,4,31,3,1,1,15,8,0,no,10,4,0,3,0,1,4,2
,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,2:49,5,-4,0,3,12,48,3,0,3,2,6,16,4,3,no,14,3,9,0,1,1,2,0
2,62,2:56,18,0,8,20,3,0,13,0,4,1,0,7,4,5,no,8,1,0,0,3,5,4,0
3,55,5:12,15,0,9,7,16,0,0,8,2,2,2,8,19,11,no,11,3,0,1,4,1,5,0
4,55,8:13,9,-2,3,5,26,0,0,14,3,1,0,21,17,8,no,10,4,0,1,4,2,1,2
5,54,3:52,0,-6,4,3,10,26,4,13,3,1,1,13,10,0,no,9,2,4,3,0,4,1,2
6,49,3:36,3,-4,5,7,16,13,0,9,3,1,3,5,16,2,no,13,3,4,1,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:15,17,0,6,5,6,0,8,26,3,0,0,11,10,8,no,10,1,0,2,4,5,3,0
2,66,3:15,18,0,5,3,8,26,6,0,1,1,3,12,14,7,no,11,1,6,0,3,2,1,3
3,62,3:29,0,-6,1,3,6,48,0,10,3,2,5,22,6,0,no,9,1,8,1,0,3,0,2
4,61,3:08,12,-1,7,10,13,13,7,0,3,0,2,4,18,3,yes,7,3,4,0,2,3,4,0
5,58,3:50,5,-3,1,7,27,0,0,21,3,0,1,12,8,4,no,13,6,0,3,2,1,3,0
6,46,3:04,0,-6,8,20,18,0,6,0,4,1,1,8,13,3,no,8,4,0,0,1,4,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,66,4:06,18,0,8,7,8,0,8,17,2,0,1,12,8,9,no,11,2,0,2,4,5,3,0
2,65,3:12,0,-6,1,3,3,55,0,9,3,0,4,24,15,0,no,9,1,8,2,0,1,3,2
3,62,2:47,8,-3,9,20,18,0,10,0,4,0,0,2,11,5,no,8,3,0,0,2,3,3,3
4,55,2:34,17,0,5,5,12,0,7,9,3,2,1,12,2,10,no,10,2,0,0,5,4,2,0
5,53,4:38,9,-2,7,3,19,0,0,17,2,1,0,5,26,4,yes,7,4,0,2,2,1,6,1
6,48,3:21,0,-5,2,10,15,18,0,8,3,0,4,9,2,3,no,12,3,5,1,1,3,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,1:51,0,-6,7,10,8,50,0,0,3,0,6,11,17,0,no,12,2,10,0,0,1,2,0
2,65,4:12,16,-2,5,7,29,0,0,10,2,0,2,5,8,7,no,11,6,0,1,2,3,4,0
3,65,3:30,17,0,3,3,18,0,7,17,3,0,0,7,11,6,no,14,3,0,2,4,3,5,1
4,48,3:55,10,-2,2,0,2,25,1,10,1,0,3,20,6,4,no,13,1,5,2,2,5,0,2
5,45,6:06,1,-4,4,3,19,1,6,15,3,0,1,5,11,4,no,9,4,0,2,2,4,2,3
6,44,3:28,8,-2,4,10,14,0,3,7,3,2,0,12,7,5,yes,3,3,0,1,3,3,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,3:07,17,0,5,7,17,0,7,12,3,0,3,10,5,8,no,13,4,0,2,4,4,1,0
2,56,3:56,16,0,1,3,24,1,4,7,1,0,3,4,2,7,no,11,5,1,1,3,2,4,1
3,56,4:46,1,-4,1,3,0,55,0,0,3,1,4,8,7,1,no,9,0,9,0,1,1,2,2
4,53,3:36,8,-2,4,5,10,0,6,22,3,1,0,14,8,6,no,10,2,0,2,3,2,2,3
5,50,2:47,8,-4,3,3,10,26,4,0,2,0,4,7,12,7,no,14,2,6,0,3,4,3,0
6,48,2:55,0,-4,12,20,5,0,9,6,4,1,1,4,13,1,no,8,1,0,1,1,4,5,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,73,2:34,2,-4,3,2,6,64,0,0,1,0,7,8,13,1,no,14,1,10,1,1,2,2,1
2,64,3:33,18,0,6,7,30,0,3,0,2,1,3,8,14,8,no,11,5,0,0,3,4,3,0
3,56,2:25,16,-1,5,7,10,0,7,12,3,0,0,10,8,9,no,13,2,0,2,4,3,4,0
4,52,3:04,8,-4,4,15,6,0,5,18,3,0,1,11,10,5,yes,1,1,0,3,2,5,3,1
5,47,2:47,3,-3,1,5,24,0,2,15,3,2,4,9,2,2,no,10,6,0,1,1,2,1,2
6,45,5:57,5,-4,7,5,15,4,2,11,2,1,3,8,7,3,no,12,5,2,1,1,2,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:46,9,-2,3,20,13,0,0,14,4,0,0,10,13,7,no,8,2,0,2,3,2,4,1
2,56,3:01,8,-1,9,7,13,0,4,16,3,0,1,2,20,8,no,13,3,0,2,4,2,4,0
3,55,5:31,13,-2,7,3,4,28,2,0,1,0,4,10,25,7,no,11,1,7,0,2,3,3,1
4,50,5:58,0,-5,5,3,16,31,0,0,3,2,3,12,13,0,no,14,4,7,0,0,3,1,1
5,50,2:58,13,0,0,5,11,0,3,18,3,2,0,19,0,11,no,10,3,0,1,5,3,1,0
6,43,7:14,4,-3,1,10,13,10,0,8,3,2,0,27,9,3,no,12,2,3,2,2,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,2:46,18,0,10,7,11,0,10,18,2,0,0,6,20,4,no,11,2,0,2,2,2,6,2
2,67,2:46,0,-6,4,10,4,55,0,0,3,0,8,10,2,2,no,12,1,10,0,1,1,1,1
3,59,3:16,14,-1,4,7,25,0,0,10,3,1,0,0,11,6,no,13,5,0,1,3,2,3,0
4,58,2:50,9,0,2,20,7,0,4,16,4,0,0,25,9,5,no,8,1,0,3,3,5,2,0
5,54,3:23,0,-6,7,3,9,31,2,8,3,2,3,20,22,0,no,9,2,6,1,0,2,1,3
6,49,3:42,3,-1,1,5,22,0,3,16,3,1,1,10,7,5,no,10,4,0,1,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:00,16,0,4,7,22,0,3,7,3,1,1,22,8,8,no,13,4,0,1,4,3,2,0
2,56,2:59,5,-5,7,20,9,0,12,8,4,1,2,14,8,5,no,8,2,0,1,2,7,1,0
3,51,3:13,14,0,6,7,11,0,4,9,2,1,1,18,22,11,no,11,2,0,1,4,2,4,2
