Place,VP total,Thinking time,VP from Military Conflicts (Victory),VP from Military Conflicts (Defeat),VP from Treasury Contents,VP from Wonder, VP from Civilian Structures,VP from Scientific Structures,VP from Commercial Structures,VP from Guilds,Constructed stages of the Wonder,Cards discarded,Chained constructions,Coins spent on commerce,Coins gained through commerce,Shields,Wonder side A,Wonder ID,Civilian Structures,Scientific Structures,Guilds,Military Structures,Commercial Structures,Raw Materials,Manufactured Goods,Match ID/Avg lvl
2,46,5:12,0,-4,1,15,23,0,4,7,3,0,5,12,1,4,yes,1,6,0,1,2,4,2,0,313
3,40,5:42,13,0,8,7,8,0,4,0,2,3,2,3,9,11,no,11,2,0,0,4,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:25,8,-2,7,0,14,26,3,0,0,1,3,4,18,5,yes,2,2,6,0,2,1,3,3,#43571208
2,51,4:48,13,0,0,5,3,10,0,20,2,0,0,17,12,5,no,10,1,2,4,4,2,2,1,313
3,46,4:20,0,-5,1,5,36,1,3,5,2,0,5,16,7,3,no,12,8,1,1,1,3,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:15,12,-1,5,15,15,0,7,10,3,0,2,12,14,8,yes,1,3,0,1,4,4,2,1,#43152326
2,59,4:28,0,-4,0,3,0,55,0,5,2,0,8,8,7,5,no,9,0,10,1,2,0,2,2,313
3,51,4:51,7,-2,3,7,28,0,3,5,2,0,2,8,7,5,no,11,6,0,1,2,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,5:37,0,-5,4,3,18,10,4,21,3,0,2,9,16,0,no,9,4,2,3,0,3,4,1,#42893118
2,47,5:51,10,0,1,0,26,4,0,6,1,0,0,9,6,7,no,10,4,2,1,4,1,2,3,313
3,43,5:10,8,-1,1,2,5,21,1,6,1,1,6,8,4,7,no,14,2,6,1,3,3,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:01,15,0,4,7,20,0,3,7,3,0,1,3,7,10,no,13,4,0,1,5,2,3,0,#48164566
2,55,3:28,0,-6,5,10,0,38,0,8,3,0,2,6,8,0,no,12,0,7,2,0,2,2,2,312
3,53,3:39,9,-2,3,3,31,0,0,9,1,1,2,15,9,7,no,11,6,0,2,3,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,3:25,0,-6,2,3,3,47,7,0,3,0,5,6,6,0,no,9,1,8,0,0,4,2,1,#65597586
2,54,3:52,18,0,3,10,17,0,0,6,3,0,0,4,6,7,yes,7,4,0,1,4,2,4,1,312
3,38,5:37,9,-3,2,7,14,0,3,6,3,1,3,6,4,6,no,13,4,0,1,3,2,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,2:12,0,-6,5,10,0,50,0,0,3,1,6,9,6,0,no,12,0,10,0,0,2,1,1,#56351488
2,56,3:11,9,-2,6,3,34,0,3,3,2,0,2,2,17,6,no,9,6,0,1,3,3,4,2,312
3,51,4:00,17,0,0,3,14,0,0,17,2,2,1,14,2,7,yes,4,4,0,2,3,1,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:50,14,-1,4,15,18,0,4,0,3,1,1,9,17,9,yes,1,3,0,0,4,3,4,0,#55328894
2,50,4:11,0,-6,5,3,10,38,0,0,1,0,3,8,12,1,no,11,2,7,1,0,2,2,3,312
3,48,3:08,12,-1,1,5,15,0,3,13,3,2,1,17,5,8,no,10,4,0,2,4,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,2:43,13,0,3,7,18,0,0,16,2,0,2,2,6,6,no,11,4,0,2,3,2,5,0,#54511552
2,57,3:22,0,-6,2,5,14,31,3,8,3,0,5,11,10,0,no,10,3,7,0,0,1,2,2,312
3,50,5:25,9,-2,2,3,15,10,0,13,3,0,1,8,5,6,no,9,2,2,2,3,4,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,2:39,8,0,1,0,0,55,0,0,1,0,6,12,7,6,no,13,0,9,1,3,1,2,1,#47812621
2,52,3:26,8,0,4,3,35,0,2,0,2,2,2,10,11,6,no,9,7,0,0,3,1,3,2,312
3,47,6:03,0,-4,3,10,16,0,6,16,3,0,3,8,12,4,yes,7,3,0,2,2,6,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,54,3:10,5,0,4,10,31,0,4,0,3,0,2,6,13,6,yes,7,6,0,0,3,2,4,1,#46949115
2,50,4:27,0,-2,2,20,13,0,4,13,4,1,1,11,6,3,no,8,3,0,2,2,3,2,1,312
3,47,4:25,5,0,1,0,6,26,3,6,0,1,5,6,4,6,no,9,1,6,1,3,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:12,12,-1,3,5,13,0,3,22,3,2,1,9,5,5,no,10,3,0,2,3,1,2,2,#46948775
2,50,4:15,0,-6,2,20,8,16,0,10,4,0,4,3,8,3,no,8,2,4,1,1,2,3,1,312
3,50,2:53,14,-1,1,7,22,0,3,4,3,0,2,4,3,7,no,13,4,0,1,3,3,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,4:00,7,-3,2,3,12,18,0,14,3,0,2,8,15,5,no,9,2,4,2,3,2,3,1,#46518146
2,52,4:33,16,-2,6,3,15,0,7,7,3,3,3,14,8,7,no,14,4,0,1,3,4,2,1,312
3,48,4:25,4,-4,4,20,19,0,5,0,4,0,0,9,8,3,no,8,3,0,0,2,3,5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:57,9,-2,2,20,26,0,4,0,4,1,4,12,8,4,no,8,7,0,0,2,2,2,0,#46517952
2,51,3:26,0,-6,12,10,0,16,5,14,3,0,4,3,22,0,no,12,0,4,2,0,3,5,1,312
3,49,5:11,13,0,0,10,13,13,0,0,3,2,1,17,2,4,yes,2,2,3,0,3,3,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,3:08,0,-6,1,3,0,76,0,0,2,1,7,8,8,0,yes,2,0,11,0,0,1,1,2,#46496681
2,52,6:00,9,-2,1,7,32,0,0,5,2,0,1,12,9,8,no,11,6,0,1,3,1,4,1,312
3,48,4:10,15,0,4,0,18,0,0,11,0,0,2,5,8,10,no,10,4,0,2,5,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,6:05,9,-1,2,5,33,0,0,12,2,1,1,10,13,6,no,10,6,0,1,3,1,1,3,#46494625
2,57,4:35,14,0,2,7,6,13,0,15,2,0,3,12,10,9,no,11,1,4,2,3,1,3,2,312
3,55,4:03,0,-6,1,3,9,48,0,0,2,1,6,10,9,2,yes,2,2,8,0,1,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:53,11,-1,2,7,36,0,4,0,2,1,4,9,0,5,no,11,7,0,0,2,4,2,0,#46142962
2,48,3:42,10,-1,7,7,12,4,3,6,3,0,3,6,10,9,no,13,2,2,1,4,3,3,0,312
3,47,3:14,0,-3,2,2,3,43,0,0,1,0,6,3,8,3,no,14,1,8,1,2,1,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,3:31,0,-5,4,3,7,55,0,0,3,0,6,7,11,0,no,9,1,9,0,0,3,1,2,#46029239
2,54,4:16,13,-2,5,10,24,0,4,0,3,1,2,7,17,7,yes,4,5,0,0,2,3,4,0,312
3,51,5:29,13,-1,2,10,11,0,0,16,3,2,2,16,2,6,no,12,3,0,2,4,0,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:18,9,0,3,7,13,10,3,16,3,0,1,16,16,6,no,13,3,2,3,3,1,2,1,#45967315
2,60,5:06,9,0,10,10,13,0,8,10,3,0,2,14,17,6,no,12,3,0,1,3,5,3,0,312
3,51,3:28,0,-6,1,5,8,33,0,10,3,2,3,13,10,0,no,10,1,8,0,0,2,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,68,3:49,1,-4,2,5,6,48,0,10,3,0,6,9,10,1,no,10,1,9,0,1,2,2,0,#45363781
2,64,4:48,11,-3,1,3,33,0,0,19,2,1,1,12,10,4,no,14,6,0,3,2,2,2,2,312
3,54,3:54,14,-1,6,7,14,0,7,7,2,0,3,8,9,6,no,11,4,0,1,2,3,5,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5:11,13,-1,1,3,19,0,0,21,2,0,1,10,6,4,no,9,4,0,3,3,2,3,2,#43989408
2,53,5:11,14,-2,2,20,6,0,4,9,4,1,1,7,2,6,no,8,1,0,1,3,4,4,0,312
3,48,5:50,0,-6,4,10,25,13,2,0,3,0,4,6,15,0,yes,3,5,4,0,0,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,8:05,13,-1,9,5,12,0,10,17,3,1,1,12,22,4,no,10,3,0,1,3,4,3,0,#43450825
2,53,6:08,0,-6,3,10,21,16,0,9,3,1,3,28,14,3,no,12,4,4,1,1,1,2,1,312
3,48,4:21,14,-2,3,7,20,1,0,5,3,1,1,8,12,9,no,13,4,0,2,4,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,6:30,12,-2,3,3,27,0,9,12,2,0,3,8,3,5,no,14,5,0,1,3,7,2,0,#43062679
2,51,4:51,0,-6,4,3,9,34,3,4,3,0,3,2,7,0,no,9,2,5,2,0,1,4,3,312
3,43,5:49,15,-1,1,5,8,1,0,14,3,1,0,5,5,10,no,10,2,1,1,5,0,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55,2:27,14,-2,5,7,23,0,2,6,2,0,3,4,6,11,no,11,5,0,1,4,3,3,0,#52672166
2,48,3:16,13,-1,1,13,14,0,0,8,3,1,0,12,4,6,no,8,2,0,1,4,2,4,1,311
3,47,3:14,0,-6,3,0,5,43,2,0,0,0,7,4,10,0,yes,7,2,8,1,0,3,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:56,16,0,0,15,6,4,0,15,3,0,4,8,1,8,yes,1,1,2,2,4,4,2,0,#45525021
2,53,5:03,5,-3,3,5,36,0,3,4,3,0,2,9,11,4,no,10,7,0,0,2,2,3,1,311
3,51,7:11,3,-3,3,3,7,38,0,0,2,1,4,6,11,3,no,14,2,8,0,2,0,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60,4:16,16,0,1,20,9,0,7,7,4,0,2,16,4,8,no,8,2,0,1,4,5,2,0,#51116268
2,51,2:56,0,-4,3,3,7,26,0,16,2,1,1,6,14,1,no,14,1,6,2,1,3,4,0,311
3,49,2:51,8,-2,6,7,22,1,3,4,3,1,1,10,14,6,no,13,4,1,1,3,1,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:38,3,-5,1,3,7,31,0,21,2,1,4,16,17,2,no,14,1,7,3,1,1,3,1,#56452918
2,56,4:17,13,0,0,5,15,0,3,20,3,0,3,12,8,7,no,10,4,0,2,4,3,2,0,311
3,48,3:04,6,-3,3,20,22,0,0,0,4,0,2,14,17,7,no,8,4,0,0,3,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:41,12,-2,9,7,18,0,7,6,3,1,1,1,13,5,no,13,3,0,1,3,3,4,0,#55424704
2,57,3:29,0,-6,4,10,14,26,0,9,3,0,4,10,7,0,no,12,3,6,1,0,2,1,2,311
3,51,3:03,15,-1,0,5,0,10,0,22,3,0,1,14,5,10,no,10,0,3,2,5,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,6:55,15,-1,5,7,22,0,3,8,2,1,3,12,14,7,no,11,5,0,1,3,3,2,1,#54513200
2,55,3:46,12,-2,4,10,12,5,0,14,3,0,2,14,14,5,no,12,2,3,2,3,1,3,1,311
3,41,5:56,0,-6,4,20,17,0,0,6,4,2,2,8,6,3,no,8,4,0,1,1,3,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:08,18,0,0,13,21,0,0,6,3,1,2,10,7,7,no,8,5,0,1,4,3,1,0,#54512282
2,53,4:25,9,-3,4,3,18,10,4,8,2,0,1,15,16,6,no,14,3,3,1,3,4,3,1,311
3,52,4:21,0,-6,5,10,12,31,0,0,3,0,4,10,12,2,no,12,2,7,0,1,0,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:00,13,-1,3,7,32,0,7,0,3,0,2,5,4,4,no,13,7,0,0,3,4,1,0,#53833713
2,56,4:51,1,-5,0,5,4,43,0,8,2,0,5,14,0,1,no,12,2,8,2,1,2,1,0,311
3,48,6:26,13,-3,5,3,19,1,0,10,2,0,0,2,17,5,no,14,3,1,2,2,2,7,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,6:26,6,-2,1,3,21,13,3,5,3,1,1,8,4,2,no,9,4,3,1,1,1,3,3,#47805132
2,49,4:49,15,-1,0,7,20,2,0,6,3,2,1,12,6,7,no,13,4,2,1,3,2,1,0,311
3,45,3:38,0,-4,9,7,10,10,5,8,2,0,5,4,14,2,no,11,3,3,1,0,5,4,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,64,9:54,12,-1,5,5,18,0,7,18,3,0,0,14,8,3,no,10,3,0,2,2,4,3,1,#47310956
2,62,4:17,14,-1,3,20,15,0,4,7,4,0,2,8,14,4,no,8,4,0,1,2,2,4,1,311
3,57,5:39,0,-6,1,3,16,43,0,0,1,0,9,5,5,0,no,9,4,9,0,0,2,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,5:11,17,0,9,7,11,0,9,8,2,1,2,7,10,7,no,11,2,0,1,3,6,3,0,#47005623
2,55,2:41,1,-4,3,7,33,0,0,15,3,1,1,8,14,4,no,13,6,0,2,2,0,3,1,311
3,52,3:39,8,-4,0,3,6,31,3,5,3,1,7,13,4,5,no,9,2,6,1,2,3,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,2:57,14,-2,3,7,11,0,0,25,3,0,1,3,10,6,no,13,2,0,4,3,2,4,0,#46886179
2,54,6:41,13,-1,1,10,15,13,3,0,3,0,4,15,0,4,no,12,3,4,0,3,3,2,0,311
3,44,2:59,0,-6,6,3,26,9,2,4,3,0,4,6,14,0,no,9,6,2,1,0,2,2,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,7:59,18,0,6,5,5,0,6,27,3,2,0,8,8,7,no,10,1,0,2,4,2,3,1,#46776754
2,54,5:22,8,-4,7,10,17,0,0,16,3,2,3,10,3,2,no,12,4,0,2,1,4,2,0,311
3,47,5:19,1,-5,2,3,28,18,0,0,3,0,1,4,11,1,no,9,5,3,1,1,1,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:15,9,-2,7,20,6,0,9,9,4,0,2,8,14,7,no,8,1,0,1,4,5,2,1,#46713403
2,52,3:51,10,-4,5,3,15,16,0,7,3,0,4,6,14,8,no,9,3,4,1,3,2,2,2,311
3,46,5:54,7,-2,0,7,22,1,4,7,2,1,1,18,4,5,no,11,4,1,1,2,2,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,4:29,0,-6,1,3,3,64,0,0,3,2,5,15,10,0,no,9,1,9,1,0,1,0,2,#46648774
2,61,3:24,10,-2,7,3,20,0,0,23,3,0,0,8,29,7,no,14,4,0,3,4,0,5,2,311
3,59,4:57,17,-1,3,20,11,0,4,5,4,1,1,16,0,8,no,8,2,0,1,4,4,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:27,18,0,5,5,11,0,3,15,3,2,2,3,7,7,no,10,2,0,1,4,3,3,0,#46648111
2,56,6:01,9,-3,5,20,17,4,4,0,4,1,2,10,13,3,no,8,3,2,0,2,1,4,1,311
3,55,5:01,0,-6,4,10,11,25,0,11,3,0,5,16,9,0,no,12,3,6,2,0,3,0,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,69,6:18,18,0,6,7,28,0,0,10,3,1,0,8,22,6,no,13,5,0,1,4,2,2,0,#46647864
2,67,4:23,0,-6,1,0,8,64,0,0,1,0,7,11,4,0,no,10,3,10,1,0,2,1,0,311
3,53,3:38,9,-3,3,7,15,0,7,15,2,0,0,22,15,5,no,11,3,0,2,2,2,5,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,6:42,13,-3,6,3,13,18,0,12,3,0,4,10,30,8,no,9,3,4,2,3,0,4,2,#46614023
2,60,7:19,12,-1,4,10,24,4,0,7,3,1,3,20,15,6,no,12,4,2,1,3,1,2,1,311
3,49,6:58,1,-4,6,20,7,0,13,6,4,2,2,17,2,1,no,8,1,0,1,1,8,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,4:49,18,0,3,20,24,0,9,0,4,0,4,9,6,4,no,8,5,0,0,3,5,1,0,#46516690
2,57,3:42,3,-4,7,3,8,21,3,16,3,2,4,6,19,2,no,9,1,5,2,1,1,3,3,311
3,57,5:45,5,-4,1,10,17,28,0,0,3,0,7,13,3,3,no,12,5,7,0,1,1,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,5:12,15,-1,1,3,33,0,0,8,2,1,2,10,10,8,no,9,6,0,1,4,2,2,2,#46386679
2,50,3:43,0,-6,2,5,14,13,0,22,3,0,3,11,17,0,no,10,3,4,2,0,1,3,2,311
3,45,4:26,12,-2,3,7,0,5,3,17,3,2,3,13,7,6,no,13,0,3,2,3,3,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:22,12,-1,3,7,33,0,0,9,3,0,3,10,12,3,no,13,7,0,2,2,1,3,0,#46359069
2,55,3:54,0,-6,0,3,6,48,4,0,2,1,6,8,0,0,yes,2,2,8,0,0,4,0,1,311
3,47,4:47,14,-1,9,10,8,2,3,2,3,0,1,7,13,7,no,12,1,2,1,3,3,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65,5:03,5,0,2,3,0,55,0,0,2,2,5,20,10,6,no,14,0,10,0,3,1,1,1,#46335329
2,55,4:32,0,-2,7,20,17,0,4,9,4,1,1,6,14,3,no,8,3,0,1,2,3,4,0,311
3,52,6:38,5,0,4,3,20,4,6,10,3,2,2,18,20,6,no,9,3,1,1,3,4,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:34,0,-5,1,3,16,38,4,0,3,0,7,8,7,2,no,9,3,7,0,1,4,1,1,#46303434
2,52,4:26,12,-2,7,5,6,0,3,21,3,2,0,8,4,6,no,10,1,0,2,3,3,4,0,311
3,51,6:04,12,-1,3,10,17,0,3,7,3,0,1,4,9,8,yes,6,3,0,1,4,1,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,51,3:36,10,0,4,7,16,0,9,5,2,0,2,10,10,8,no,11,3,0,1,3,4,5,0,#46272525
2,50,4:14,0,-6,3,20,18,0,0,15,4,1,3,12,9,0,no,8,4,0,2,0,4,2,1,311
3,44,4:13,9,-1,5,5,11,13,2,0,2,2,4,6,9,8,no,10,2,4,0,4,1,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,58,4:23,18,0,0,5,5,0,3,27,3,2,0,27,4,9,no,10,1,0,3,5,3,1,0,#46264021
2,52,3:57,0,-5,7,3,18,21,0,8,3,1,3,10,29,5,no,14,3,6,1,2,0,3,2,311
3,47,3:59,6,-3,7,7,22,0,8,0,2,0,3,6,10,6,no,11,5,0,0,2,4,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,4:38,18,0,4,7,13,0,3,14,3,2,0,8,12,6,no,13,2,0,2,3,2,3,1,#46160189
2,58,5:33,3,-4,10,10,31,0,8,0,3,1,3,13,8,2,no,12,6,0,0,1,5,1,1,311
3,49,3:25,5,-4,3,3,4,34,0,4,1,1,4,18,19,4,no,11,1,7,2,1,0,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,4:29,16,-2,1,5,24,0,6,13,3,0,2,15,8,7,no,10,5,0,1,3,3,3,0,#46160012
2,56,5:08,6,-2,2,3,6,16,0,25,3,2,1,14,15,4,no,9,1,3,3,2,0,4,3,311
3,40,2:51,1,-3,6,7,19,10,0,0,3,1,2,6,12,1,no,13,5,4,0,1,2,2,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,3:48,13,-1,5,7,23,0,0,16,2,0,2,5,12,6,no,11,5,0,2,3,4,2,0,#45903584
2,54,6:09,11,-3,6,5,23,0,6,6,3,1,1,16,12,7,no,10,4,0,0,3,3,3,1,311
3,52,5:51,3,-5,1,3,0,50,0,0,3,1,6,12,9,5,no,9,0,9,0,2,0,1,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,53,4:37,8,-1,4,13,5,0,8,16,3,1,0,12,8,4,no,8,1,0,2,3,5,3,0,#45641725
2,52,4:00,13,-3,2,7,20,13,0,0,3,0,5,9,13,5,no,13,5,5,0,2,1,1,1,311
3,50,4:09,1,-4,8,10,21,0,3,11,3,0,0,14,14,4,no,12,4,0,2,2,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,5:36,13,-1,2,3,27,0,4,8,3,0,1,2,6,7,no,14,6,0,1,4,1,4,2,#45032581
2,54,5:05,10,-4,0,5,4,28,0,11,3,1,7,8,2,8,no,10,1,7,0,3,2,1,0,311
3,50,4:20,4,-4,3,7,24,0,0,16,3,0,0,4,6,3,no,13,5,0,2,2,1,4,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,13:46,13,-1,4,7,15,0,4,15,2,0,1,12,2,6,no,11,3,0,2,3,4,2,2,#43394538
2,50,3:43,14,-2,3,0,31,0,4,0,1,0,3,4,10,9,no,13,6,0,0,4,2,4,1,311
3,41,5:40,0,-6,1,3,5,38,0,0,2,0,5,4,8,5,no,9,1,7,1,2,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,2:43,0,-6,2,3,14,48,0,0,2,1,4,5,8,0,no,14,4,9,0,0,1,2,1,#50514105
2,60,2:44,18,0,9,7,13,0,11,2,3,0,1,6,10,6,no,13,2,0,1,4,5,3,0,310
3,52,6:01,9,-3,3,10,22,0,0,11,3,1,2,16,9,4,no,12,5,0,2,2,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,67,6:00,0,-5,2,3,12,48,0,7,3,3,6,14,10,0,no,14,3,9,1,0,0,2,0,#47502330
2,65,4:52,13,-1,9,10,19,0,5,10,3,1,1,24,18,4,no,12,4,0,1,3,3,2,1,310
3,57,3:37,13,-2,4,20,22,0,0,0,4,0,4,6,16,8,no,8,4,0,0,3,4,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,4:58,13,-1,3,10,6,9,3,7,3,0,2,28,11,9,no,12,1,3,1,4,2,3,1,#62507411
2,50,3:04,11,-1,1,7,14,0,2,16,2,0,1,16,8,8,no,11,4,0,3,3,2,4,0,310
3,49,5:15,0,-4,9,20,23,1,0,0,4,1,1,7,32,1,no,8,4,1,0,1,3,3,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,79,3:38,17,0,2,5,17,0,3,35,3,0,3,12,14,6,no,10,4,0,3,3,3,2,0,#55533760
2,63,3:42,9,-2,3,10,0,31,3,9,3,0,3,20,8,4,no,12,0,7,1,2,2,2,1,310
3,47,4:04,0,-6,8,3,26,13,3,0,3,1,2,10,20,0,no,9,5,3,0,0,2,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,2:25,13,-2,7,3,19,0,2,8,2,0,1,6,15,7,yes,4,3,0,1,2,5,5,0,#55369735
2,50,3:34,13,-1,0,8,8,0,3,19,2,1,2,11,6,6,no,8,2,0,3,4,3,2,1,310
3,47,3:20,0,-5,1,3,12,36,0,0,2,2,6,12,8,0,no,9,3,7,1,0,0,1,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,59,3:52,16,0,2,7,20,0,3,11,2,1,2,16,8,7,no,11,5,0,2,3,1,3,1,#48294271
2,53,3:28,8,-2,8,10,21,1,3,4,3,0,4,10,16,6,no,12,5,1,1,3,2,3,0,310
3,48,3:57,0,-4,3,3,0,43,3,0,2,1,5,2,4,1,no,14,0,8,1,1,3,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,3:18,16,0,3,0,22,1,0,7,0,0,1,14,16,8,no,11,5,1,1,4,1,4,2,#47361929
2,49,5:47,8,-2,2,7,19,0,3,12,3,2,1,16,6,6,no,13,3,0,2,3,3,2,0,310
3,36,3:19,0,-4,5,0,2,33,0,0,0,2,7,2,10,4,no,9,1,8,0,2,2,2,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56,4:53,0,-6,0,3,4,55,0,0,3,2,6,9,4,0,no,9,1,8,1,0,1,3,1,#46851763
2,54,4:38,12,-1,9,3,6,0,6,19,2,0,2,8,12,3,yes,5,1,0,3,2,5,4,1,310
3,51,3:23,14,-1,1,3,19,9,0,6,2,0,2,6,7,7,yes,7,3,3,1,3,2,3,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,3:55,0,-5,3,5,6,36,0,12,3,0,4,8,17,0,no,10,1,8,1,0,0,2,3,#46306359
2,54,4:45,13,-2,7,5,23,2,0,6,2,1,1,8,16,8,no,12,4,2,1,3,2,2,1,310
3,51,5:38,13,-1,3,3,19,0,10,4,2,2,4,17,0,4,no,9,4,0,1,3,7,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,74,4:02,8,-3,4,3,0,62,0,0,2,0,8,6,17,6,no,14,0,11,0,3,0,2,2,#46141444
2,60,5:08,18,0,3,7,18,0,3,11,2,1,1,16,6,7,no,11,3,0,2,3,3,2,2,310
3,54,4:09,0,-5,0,20,25,0,0,14,4,0,3,11,10,1,no,8,6,0,2,1,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,61,3:29,9,0,4,10,0,38,0,0,3,1,4,18,15,6,no,12,0,7,1,3,0,2,1,#45233866
2,57,3:38,0,-6,8,20,20,0,9,6,4,0,1,7,6,0,no,8,3,0,1,0,5,3,2,310
3,54,4:39,9,0,4,7,16,0,3,15,3,1,2,10,14,6,no,13,4,0,2,3,2,3,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,49,4:39,12,-2,8,10,8,13,0,0,3,0,2,7,19,6,no,12,1,3,1,3,3,3,1,#43998717
2,48,4:30,2,-3,3,7,24,0,3,12,3,1,1,4,3,2,no,13,5,0,2,2,2,2,1,310
3,48,4:20,10,-3,1,5,19,9,0,7,3,2,4,17,6,8,no,10,4,3,0,3,2,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57,4:44,18,0,0,8,23,0,0,8,2,1,3,9,5,7,yes,1,4,0,1,4,4,2,0,#43793289
2,55,3:59,0,-5,1,2,14,36,0,7,1,1,7,10,4,2,no,12,4,8,1,1,0,1,1,310
3,44,4:39,6,-3,9,7,16,0,4,5,2,0,0,5,15,6,no,11,3,0,1,2,3,4,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,63,7:03,18,0,1,7,14,0,3,20,3,1,1,12,6,6,no,13,3,0,3,4,1,2,1,#43426466
2,60,5:53,9,-3,5,7,37,0,5,0,2,0,5,7,10,5,no,11,7,0,0,1,5,2,1,310
3,43,5:18,0,-6,3,20,0,26,0,0,4,0,3,12,15,3,no,8,0,5,1,1,1,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,78,5:24,16,-2,2,0,0,55,0,7,0,1,8,10,12,7,no,13,0,10,1,3,0,2,1,#43060768
2,54,4:49,2,-4,3,5,14,0,5,29,3,1,1,15,10,2,no,10,3,0,3,2,4,2,0,310
3,51,4:47,9,-3,1,3,41,0,0,0,3,0,2,8,11,6,no,14,9,0,0,3,0,4,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,
